"Step","offset 100 (3) - loss","offset 100 (3) - loss__MIN","offset 100 (3) - loss__MAX","offset 100 (2) - loss","offset 100 (2) - loss__MIN","offset 100 (2) - loss__MAX","offset 100 (1) - loss","offset 100 (1) - loss__MIN","offset 100 (1) - loss__MAX","offset 100 (5) - loss","offset 100 (5) - loss__MIN","offset 100 (5) - loss__MAX","offset 100 (4) - loss","offset 100 (4) - loss__MIN","offset 100 (4) - loss__MAX"
"19700","0.0000025331928554805927","0.0000025331928554805927","0.0000025331928554805927","0.000007539945272583282","0.000007539945272583282","0.000007539945272583282","5.583610534667969","5.583610534667969","5.583610534667969","5.514597415924072","5.514597415924072","5.514597415924072","5.5499701499938965","5.5499701499938965","5.5499701499938965"
"19800","0.0000016540266187803354","0.0000016540266187803354","0.0000016540266187803354","0.000006221200237632729","0.000006221200237632729","0.000006221200237632729","5.57034158706665","5.57034158706665","5.57034158706665","5.533665657043457","5.533665657043457","5.533665657043457","5.531016826629639","5.531016826629639","5.531016826629639"
"19900","0.000002264973090859712","0.000002264973090859712","0.000002264973090859712","0.000005789069746242603","0.000005789069746242603","0.000005789069746242603","5.540335655212402","5.540335655212402","5.540335655212402","5.5121588706970215","5.5121588706970215","5.5121588706970215","5.528164863586426","5.528164863586426","5.528164863586426"
"20000","5.300062656402588","5.300062656402588","5.300062656402588","0.000005051471362094162","0.000005051471362094162","0.000005051471362094162","4.823357582092285","4.823357582092285","4.823357582092285","5.550616264343262","5.550616264343262","5.550616264343262","5.511963367462158","5.511963367462158","5.511963367462158"
"20100","4.639758586883545","4.639758586883545","4.639758586883545","0.000007145069048419828","0.000007145069048419828","0.000007145069048419828","4.810333728790283","4.810333728790283","4.810333728790283","5.561678409576416","5.561678409576416","5.561678409576416","5.542008876800537","5.542008876800537","5.542008876800537"
"20200","5.198119163513184","5.198119163513184","5.198119163513184","0.00000558790907234652","0.00000558790907234652","0.00000558790907234652","4.790005683898926","4.790005683898926","4.790005683898926","5.588993072509766","5.588993072509766","5.588993072509766","5.540619373321533","5.540619373321533","5.540619373321533"
"20300","5.218189716339111","5.218189716339111","5.218189716339111","0.000005260088528302731","0.000005260088528302731","0.000005260088528302731","5.186727046966553","5.186727046966553","5.186727046966553","5.505221366882324","5.505221366882324","5.505221366882324","5.553499698638916","5.553499698638916","5.553499698638916"
"20400","5.405653953552246","5.405653953552246","5.405653953552246","0.000002570444394223159","0.000002570444394223159","0.000002570444394223159","5.565257549285889","5.565257549285889","5.565257549285889","5.505073070526123","5.505073070526123","5.505073070526123","5.523935794830322","5.523935794830322","5.523935794830322"
"20500","5.156068325042725","5.156068325042725","5.156068325042725","0.000003568819010979496","0.000003568819010979496","0.000003568819010979496","5.1845502853393555","5.1845502853393555","5.1845502853393555","5.456572532653809","5.456572532653809","5.456572532653809","5.503093242645264","5.503093242645264","5.503093242645264"
"20600","5.296597003936768","5.296597003936768","5.296597003936768","0.0000044479802454588935","0.0000044479802454588935","0.0000044479802454588935","5.5303802490234375","5.5303802490234375","5.5303802490234375","5.381150722503662","5.381150722503662","5.381150722503662","5.5526509284973145","5.5526509284973145","5.5526509284973145"
"20700","5.593811511993408","5.593811511993408","5.593811511993408","0.000004909913968731416","0.000004909913968731416","0.000004909913968731416","5.17912483215332","5.17912483215332","5.17912483215332","1.788930892944336","1.788930892944336","1.788930892944336","5.518317222595215","5.518317222595215","5.518317222595215"
"20800","5.17206335067749","5.17206335067749","5.17206335067749","0.0000026002458071161527","0.0000026002458071161527","0.0000026002458071161527","5.15908145904541","5.15908145904541","5.15908145904541","5.6298933029174805","5.6298933029174805","5.6298933029174805","5.534309387207031","5.534309387207031","5.534309387207031"
"20900","5.569429397583008","5.569429397583008","5.569429397583008","0.000003077082055824576","0.000003077082055824576","0.000003077082055824576","5.1569600105285645","5.1569600105285645","5.1569600105285645","4.745172023773193","4.745172023773193","4.745172023773193","5.492936611175537","5.492936611175537","5.492936611175537"
"21000","5.054108619689941","5.054108619689941","5.054108619689941","0.00000327079442286049","0.00000327079442286049","0.00000327079442286049","5.18682861328125","5.18682861328125","5.18682861328125","4.5946807861328125","4.5946807861328125","4.5946807861328125","5.539277076721191","5.539277076721191","5.539277076721191"
"21100","4.8201704025268555","4.8201704025268555","4.8201704025268555","0.000002622600050017354","0.000002622600050017354","0.000002622600050017354","5.175126552581787","5.175126552581787","5.175126552581787","5.373401641845703","5.373401641845703","5.373401641845703","5.526352882385254","5.526352882385254","5.526352882385254"
"21200","5.580868244171143","5.580868244171143","5.580868244171143","0.000002056356834145845","0.000002056356834145845","0.000002056356834145845","4.797384738922119","4.797384738922119","4.797384738922119","5.275716781616211","5.275716781616211","5.275716781616211","5.539750099182129","5.539750099182129","5.539750099182129"
"21300","5.198000431060791","5.198000431060791","5.198000431060791","0.000001803037775971461","0.000001803037775971461","0.000001803037775971461","5.2127485275268555","5.2127485275268555","5.2127485275268555","5.518895149230957","5.518895149230957","5.518895149230957","5.523223876953125","5.523223876953125","5.523223876953125"
"21400","5.5322160720825195","5.5322160720825195","5.5322160720825195","0.0000028684676181001123","0.0000028684676181001123","0.0000028684676181001123","4.868249893188477","4.868249893188477","4.868249893188477","2.612017869949341","2.612017869949341","2.612017869949341","5.598025798797607","5.598025798797607","5.598025798797607"
"21500","4.863424777984619","4.863424777984619","4.863424777984619","0.0000047832413656578865","0.0000047832413656578865","0.0000047832413656578865","5.533568382263184","5.533568382263184","5.533568382263184","0.010698379948735237","0.010698379948735237","0.010698379948735237","5.612002849578857","5.612002849578857","5.612002849578857"
"21600","5.63335657119751","5.63335657119751","5.63335657119751","0.000002995126806126791","0.000002995126806126791","0.000002995126806126791","5.536535263061523","5.536535263061523","5.536535263061523","0.0009018993005156517","0.0009018993005156517","0.0009018993005156517","5.525221347808838","5.525221347808838","5.525221347808838"
"21700","5.148787021636963","5.148787021636963","5.148787021636963","0.000003382554268682725","0.000003382554268682725","0.000003382554268682725","4.114848613739014","4.114848613739014","4.114848613739014","0.0005915858200751245","0.0005915858200751245","0.0005915858200751245","5.558581352233887","5.558581352233887","5.558581352233887"
"21800","4.548982620239258","4.548982620239258","4.548982620239258","0.0000027120063350594137","0.0000027120063350594137","0.0000027120063350594137","4.492547988891602","4.492547988891602","4.492547988891602","0.00032880238723009825","0.00032880238723009825","0.00032880238723009825","5.561239719390869","5.561239719390869","5.561239719390869"
"21900","5.184718132019043","5.184718132019043","5.184718132019043","0.0000027343583042238606","0.0000027343583042238606","0.0000027343583042238606","4.771165370941162","4.771165370941162","4.771165370941162","0.0003316210932098329","0.0003316210932098329","0.0003316210932098329","5.547407627105713","5.547407627105713","5.547407627105713"
"22000","5.563696384429932","5.563696384429932","5.563696384429932","0.0000016465764929307625","0.0000016465764929307625","0.0000016465764929307625","0.000322224193951115","0.000322224193951115","0.000322224193951115","0.00029262961470521986","0.00029262961470521986","0.00029262961470521986","5.516592979431152","5.516592979431152","5.516592979431152"
"22100","4.871120929718018","4.871120929718018","4.871120929718018","0.000001989302290894557","0.000001989302290894557","0.000001989302290894557","0.00003846867912216112","0.00003846867912216112","0.00003846867912216112","0.0002660727477632463","0.0002660727477632463","0.0002660727477632463","5.54893684387207","5.54893684387207","5.54893684387207"
"22200","5.489160060882568","5.489160060882568","5.489160060882568","0.000003173930053890217","0.000003173930053890217","0.000003173930053890217","0.000010870236110349651","0.000010870236110349651","0.000010870236110349651","0.0002430193271720782","0.0002430193271720782","0.0002430193271720782","5.516969680786133","5.516969680786133","5.516969680786133"
"22300","5.234107971191406","5.234107971191406","5.234107971191406","0.000002071258677460719","0.000002071258677460719","0.000002071258677460719","0.000004723628990177531","0.000004723628990177531","0.000004723628990177531","0.00024726681294851005","0.00024726681294851005","0.00024726681294851005","5.5628814697265625","5.5628814697265625","5.5628814697265625"
"22400","4.802470684051514","4.802470684051514","4.802470684051514","0.0000019594999685068615","0.0000019594999685068615","0.0000019594999685068615","0.0000033080393677664688","0.0000033080393677664688","0.0000033080393677664688","0.00013965691323392093","0.00013965691323392093","0.00013965691323392093","5.530102252960205","5.530102252960205","5.530102252960205"
"22500","5.227423667907715","5.227423667907715","5.227423667907715","0.0000018700933424042887","0.0000018700933424042887","0.0000018700933424042887","0.000004880109372606967","0.000004880109372606967","0.000004880109372606967","0.00014486965665128082","0.00014486965665128082","0.00014486965665128082","5.540903568267822","5.540903568267822","5.540903568267822"
"22600","4.486423492431641","4.486423492431641","4.486423492431641","0.0000018477414869266795","0.0000018477414869266795","0.0000018477414869266795","0.00001623376192583237","0.00001623376192583237","0.00001623376192583237","0.00014562957221642137","0.00014562957221642137","0.00014562957221642137","5.560880184173584","5.560880184173584","5.560880184173584"
"22700","4.5423054695129395","4.5423054695129395","4.5423054695129395","0.0000023022255390969804","0.0000023022255390969804","0.0000023022255390969804","0.000004917352725897217","0.000004917352725897217","0.000004917352725897217","0.00014227071369532496","0.00014227071369532496","0.00014227071369532496","5.537376880645752","5.537376880645752","5.537376880645752"
"22800","5.515640735626221","5.515640735626221","5.515640735626221","0.000001557169753141352","0.000001557169753141352","0.000001557169753141352","0.000008724516192160081","0.000008724516192160081","0.000008724516192160081","0.00016756575496401638","0.00016756575496401638","0.00016756575496401638","5.537908554077148","5.537908554077148","5.537908554077148"
"22900","5.263591289520264","5.263591289520264","5.263591289520264","0.0000020414547634572955","0.0000020414547634572955","0.0000020414547634572955","0.0000050216603995068","0.0000050216603995068","0.0000050216603995068","0.00009364760626340285","0.00009364760626340285","0.00009364760626340285","5.516291618347168","5.516291618347168","5.516291618347168"
"23000","5.130256652832031","5.130256652832031","5.130256652832031","0.0000016316754454237525","0.0000016316754454237525","0.0000016316754454237525","0.000004500127033679746","0.000004500127033679746","0.000004500127033679746","0.0001038545960909687","0.0001038545960909687","0.0001038545960909687","5.516193866729736","5.516193866729736","5.516193866729736"
"23100","4.877297878265381","4.877297878265381","4.877297878265381","0.0000016018728956623818","0.0000016018728956623818","0.0000016018728956623818","0.0000022575190996576566","0.0000022575190996576566","0.0000022575190996576566","0.00009926463826559484","0.00009926463826559484","0.00009926463826559484","5.5598297119140625","5.5598297119140625","5.5598297119140625"
"23200","5.297273635864258","5.297273635864258","5.297273635864258","0.011332623660564423","0.011332623660564423","0.011332623660564423","0.000001914793756441213","0.000001914793756441213","0.000001914793756441213","0.00011832846939796582","0.00011832846939796582","0.00011832846939796582","5.555415630340576","5.555415630340576","5.555415630340576"
"23300","4.136517524719238","4.136517524719238","4.136517524719238","0.018466521054506302","0.018466521054506302","0.018466521054506302","0.0000043734694372687954","0.0000043734694372687954","0.0000043734694372687954","0.00007717681728536263","0.00007717681728536263","0.00007717681728536263","5.5433759689331055","5.5433759689331055","5.5433759689331055"
"23400","4.856447696685791","4.856447696685791","4.856447696685791","0.00023321456683333963","0.00023321456683333963","0.00023321456683333963","0.000003084504442085745","0.000003084504442085745","0.000003084504442085745","0.00008111754868878052","0.00008111754868878052","0.00008111754868878052","5.5399298667907715","5.5399298667907715","5.5399298667907715"
"23500","5.452831268310547","5.452831268310547","5.452831268310547","0.00006831599603174254","0.00006831599603174254","0.00006831599603174254","0.0000040903491935750935","0.0000040903491935750935","0.0000040903491935750935","0.00006221751391422004","0.00006221751391422004","0.00006221751391422004","5.533573150634766","5.533573150634766","5.533573150634766"
"23600","5.2099504470825195","5.2099504470825195","5.2099504470825195","0.00004168428495177068","0.00004168428495177068","0.00004168428495177068","0.0000026002437607530737","0.0000026002437607530737","0.0000026002437607530737","0.00007227488094940782","0.00007227488094940782","0.00007227488094940782","5.516295909881592","5.516295909881592","5.516295909881592"
"23700","5.230554103851318","5.230554103851318","5.230554103851318","0.000012107024303986691","0.000012107024303986691","0.000012107024303986691","0.0000021681139514839742","0.0000021681139514839742","0.0000021681139514839742","0.00007427885429933667","0.00007427885429933667","0.00007427885429933667","5.534111022949219","5.534111022949219","5.534111022949219"
"23800","4.895401477813721","4.895401477813721","4.895401477813721","0.000019587130736908875","0.000019587130736908875","0.000019587130736908875","0.000005125963980390225","0.000005125963980390225","0.000005125963980390225","0.00006621801003348082","0.00006621801003348082","0.00006621801003348082","5.465785503387451","5.465785503387451","5.465785503387451"
"23900","4.820364475250244","4.820364475250244","4.820364475250244","0.000016547468476346694","0.000016547468476346694","0.000016547468476346694","0.0000017583321323400014","0.0000017583321323400014","0.0000017583321323400014","0.00004917991464026272","0.00004917991464026272","0.00004917991464026272","5.543598175048828","5.543598175048828","5.543598175048828"
"24000","5.550806522369385","5.550806522369385","5.550806522369385","0.000014811525943514425","0.000014811525943514425","0.000014811525943514425","0.000002495936087143491","0.000002495936087143491","0.000002495936087143491","0.00011448873556219041","0.00011448873556219041","0.00011448873556219041","5.518630027770996","5.518630027770996","5.518630027770996"
"24100","4.883848667144775","4.883848667144775","4.883848667144775","0.000013559892067860346","0.000013559892067860346","0.000013559892067860346","0.000002972772790599265","0.000002972772790599265","0.000002972772790599265","0.00004566339703160338","0.00004566339703160338","0.00004566339703160338","5.521435260772705","5.521435260772705","5.521435260772705"
"24200","5.2104010581970215","5.2104010581970215","5.2104010581970215","0.00001102673832065193","0.00001102673832065193","0.00001102673832065193","0.000001452860942663392","0.000001452860942663392","0.000001452860942663392","0.0000407537336286623","0.0000407537336286623","0.0000407537336286623","5.511115074157715","5.511115074157715","5.511115074157715"
"24300","5.525969505310059","5.525969505310059","5.525969505310059","0.000008344572961505037","0.000008344572961505037","0.000008344572961505037","0.0000020116510768275475","0.0000020116510768275475","0.0000020116510768275475","0.00004184138379059732","0.00004184138379059732","0.00004184138379059732","5.51854944229126","5.51854944229126","5.51854944229126"
"24400","5.217207431793213","5.217207431793213","5.217207431793213","0.000008627699571661651","0.000008627699571661651","0.000008627699571661651","0.0000017806822825150448","0.0000017806822825150448","0.0000017806822825150448","0.000034785945899784565","0.000034785945899784565","0.000034785945899784565","5.5512495040893555","5.5512495040893555","5.5512495040893555"
"24500","5.503715515136719","5.503715515136719","5.503715515136719","0.000008888462616596371","0.000008888462616596371","0.000008888462616596371","0.00000207870539270516","0.00000207870539270516","0.00000207870539270516","0.000030092414817772806","0.000030092414817772806","0.000030092414817772806","5.520602226257324","5.520602226257324","5.520602226257324"
"24600","4.8055853843688965","4.8055853843688965","4.8055853843688965","0.000006496859441540437","0.000006496859441540437","0.000006496859441540437","0.000001564618173688359","0.000001564618173688359","0.000001564618173688359","0.000030688319384353235","0.000030688319384353235","0.000030688319384353235","5.5712738037109375","5.5712738037109375","5.5712738037109375"
"24700","5.496026039123535","5.496026039123535","5.496026039123535","0.000004850303412240464","0.000004850303412240464","0.000004850303412240464","0.000002212817435065517","0.000002212817435065517","0.000002212817435065517","0.00003670079240691848","0.00003670079240691848","0.00003670079240691848","5.517627716064453","5.517627716064453","5.517627716064453"
"24800","4.864126682281494","4.864126682281494","4.864126682281494","0.000006973707968427334","0.000006973707968427334","0.000006973707968427334","0.000004760898264066782","0.000004760898264066782","0.000004760898264066782","0.00003217839912394993","0.00003217839912394993","0.00003217839912394993","5.53046178817749","5.53046178817749","5.53046178817749"
"24900","5.512113571166992","5.512113571166992","5.512113571166992","0.000008046567927522119","0.000008046567927522119","0.000008046567927522119","0.000002175564532080898","0.000002175564532080898","0.000002175564532080898","0.000027760421289713122","0.000027760421289713122","0.000027760421289713122","5.50958776473999","5.50958776473999","5.50958776473999"
"25000","4.8048224449157715","4.8048224449157715","4.8048224449157715","0.000008433997209067456","0.000008433997209067456","0.000008433997209067456","0.000002436333261357504","0.000002436333261357504","0.000002436333261357504","0.00002033237433352042","0.00002033237433352042","0.00002033237433352042","5.575057029724121","5.575057029724121","5.575057029724121"
"25100","4.816603183746338","4.816603183746338","4.816603183746338","0.000005975322437734576","0.000005975322437734576","0.000005975322437734576","0.0000011548376050996012","0.0000011548376050996012","0.0000011548376050996012","0.000027536882043932565","0.000027536882043932565","0.000027536882043932565","5.599713325500488","5.599713325500488","5.599713325500488"
"25200","5.2373175621032715","5.2373175621032715","5.2373175621032715","0.0000060200354710104875","0.0000060200354710104875","0.0000060200354710104875","0.16231577098369598","0.16231577098369598","0.16231577098369598","0.00002726119964790996","0.00002726119964790996","0.00002726119964790996","5.53066873550415","5.53066873550415","5.53066873550415"
"25300","5.53410005569458","5.53410005569458","5.53410005569458","0.000006236106855794787","0.000006236106855794787","0.000006236106855794787","0.10592883080244064","0.10592883080244064","0.10592883080244064","0.000023871341909398325","0.000023871341909398325","0.000023871341909398325","5.541994094848633","5.541994094848633","5.541994094848633"
"25400","5.48369026184082","5.48369026184082","5.48369026184082","0.000005930633506068261","0.000005930633506068261","0.000005930633506068261","0.0000384847771783825","0.0000384847771783825","0.0000384847771783825","0.0000188274043466663","0.0000188274043466663","0.0000188274043466663","5.558409214019775","5.558409214019775","5.558409214019775"
"25500","5.1763997077941895","5.1763997077941895","5.1763997077941895","0.0000032856960388016887","0.0000032856960388016887","0.0000032856960388016887","0.00004393186463858001","0.00004393186463858001","0.00004393186463858001","0.000020190831492072903","0.000020190831492072903","0.000020190831492072903","5.539096355438232","5.539096355438232","5.539096355438232"
"25600","4.5081329345703125","4.5081329345703125","4.5081329345703125","0.00000441072006651666","0.00000441072006651666","0.00000441072006651666","0.000007390736755041871","0.000007390736755041871","0.000007390736755041871","0.0000195873490156373","0.0000195873490156373","0.0000195873490156373","5.543420791625977","5.543420791625977","5.543420791625977"
"25700","5.562775611877441","5.562775611877441","5.562775611877441","0.000005297339612297947","0.000005297339612297947","0.000005297339612297947","0.00001506450917077018","0.00001506450917077018","0.00001506450917077018","0.000022388681827578694","0.000022388681827578694","0.000022388681827578694","5.54514217376709","5.54514217376709","5.54514217376709"
"25800","4.513554573059082","4.513554573059082","4.513554573059082","0.000004596987309923861","0.000004596987309923861","0.000004596987309923861","0.0000029802195058437064","0.0000029802195058437064","0.0000029802195058437064","0.3140636086463928","0.3140636086463928","0.3140636086463928","5.511733055114746","5.511733055114746","5.511733055114746"
"25900","5.570258140563965","5.570258140563965","5.570258140563965","0.00000453738766736933","0.00000453738766736933","0.00000453738766736933","0.000001512462631581002","0.000001512462631581002","0.000001512462631581002","0.018291540443897247","0.018291540443897247","0.018291540443897247","5.55613374710083","5.55613374710083","5.55613374710083"
"26000","4.868292331695557","4.868292331695557","4.868292331695557","0.0000030323792543640593","0.0000030323792543640593","0.0000030323792543640593","0.0000022053618522477336","0.0000022053618522477336","0.0000022053618522477336","0.00008595547114964575","0.00008595547114964575","0.00008595547114964575","5.5311713218688965","5.5311713218688965","5.5311713218688965"
"26100","5.1932525634765625","5.1932525634765625","5.1932525634765625","0.0000040605536923976615","0.0000040605536923976615","0.0000040605536923976615","0.000005826299002364976","0.000005826299002364976","0.000005826299002364976","0.00003565736551536247","0.00003565736551536247","0.00003565736551536247","5.530034065246582","5.530034065246582","5.530034065246582"
"26200","5.172450065612793","5.172450065612793","5.172450065612793","0.000004872656973020639","0.000004872656973020639","0.000004872656973020639","0.0000016987266917567467","0.0000016987266917567467","0.0000016987266917567467","0.00006168057007016614","0.00006168057007016614","0.00006168057007016614","5.541795253753662","5.541795253753662","5.541795253753662"
"26300","4.479785919189453","4.479785919189453","4.479785919189453","0.0000025182887384289643","0.0000025182887384289643","0.0000025182887384289643","0.0000017359800494887168","0.0000017359800494887168","0.0000017359800494887168","0.000025219263989129104","0.000025219263989129104","0.000025219263989129104","5.543166637420654","5.543166637420654","5.543166637420654"
"26400","4.829991817474365","4.829991817474365","4.829991817474365","0.0000025033884867298184","0.0000025033884867298184","0.0000025033884867298184","0.000005051434982306091","0.000005051434982306091","0.000005051434982306091","0.00002251520891149994","0.00002251520891149994","0.00002251520891149994","5.50510311126709","5.50510311126709","5.50510311126709"
"26500","4.838677406311035","4.838677406311035","4.838677406311035","0.000004872659701504745","0.000004872659701504745","0.000004872659701504745","0.0000022873236957821064","0.0000022873236957821064","0.0000022873236957821064","0.000026203111701761372","0.000026203111701761372","0.000026203111701761372","5.533818244934082","5.533818244934082","5.533818244934082"
"26600","5.518421649932861","5.518421649932861","5.518421649932861","0.000002071257085844991","0.000002071257085844991","0.000002071257085844991","0.0000037476147554116324","0.0000037476147554116324","0.0000037476147554116324","0.000026478743166080676","0.000026478743166080676","0.000026478743166080676","5.510528087615967","5.510528087615967","5.510528087615967"
"26700","5.576776027679443","5.576776027679443","5.576776027679443","0.000003330402250867337","0.000003330402250867337","0.000003330402250867337","0.0000013485523595591076","0.0000013485523595591076","0.0000013485523595591076","0.000014520983313559555","0.000014520983313559555","0.000014520983313559555","5.533127784729004","5.533127784729004","5.533127784729004"
"26800","4.891327381134033","4.891327381134033","4.891327381134033","0.000003367651515873149","0.000003367651515873149","0.000003367651515873149","0.000002905704832301126","0.000002905704832301126","0.000002905704832301126","0.000010430723705212586","0.000010430723705212586","0.000010430723705212586","5.502498626708984","5.502498626708984","5.502498626708984"
"26900","3.1136748790740967","3.1136748790740967","3.1136748790740967","0.0000024884882350306725","0.0000024884882350306725","0.0000024884882350306725","0.0000011920914175789221","0.0000011920914175789221","0.0000011920914175789221","0.00003517171717248857","0.00003517171717248857","0.00003517171717248857","5.494968891143799","5.494968891143799","5.494968891143799"
"27000","3.1355767250061035","3.1355767250061035","3.1355767250061035","0.0000024959392703749472","0.0000024959392703749472","0.0000024959392703749472","0.0000017881367284644512","0.0000017881367284644512","0.0000017881367284644512","0.000020205505279591307","0.000020205505279591307","0.000020205505279591307","5.572879791259766","5.572879791259766","5.572879791259766"
"27100","4.132414817810059","4.132414817810059","4.132414817810059","0.0000025331921733595664","0.0000025331921733595664","0.0000025331921733595664","0.000003851918791042408","0.000003851918791042408","0.000003851918791042408","0.000014282525626185816","0.000014282525626185816","0.000014282525626185816","5.526137828826904","5.526137828826904","5.526137828826904"
"27200","4.871970176696777","4.871970176696777","4.871970176696777","0.000002346926294194418","0.000002346926294194418","0.000002346926294194418","7.748595862722141e-7","7.748595862722141e-7","7.748595862722141e-7","0.000011958076356677338","0.000011958076356677338","0.000011958076356677338","5.517358779907227","5.517358779907227","5.517358779907227"
"27300","4.534219741821289","4.534219741821289","4.534219741821289","0.0000017583345197635936","0.0000017583345197635936","0.0000017583345197635936","0.0000017881344547276967","0.0000017881344547276967","0.0000017881344547276967","0.00001315015379077522","0.00001315015379077522","0.00001315015379077522","5.523074150085449","5.523074150085449","5.523074150085449"
"27400","5.503334999084473","5.503334999084473","5.503334999084473","0.0000017210817304658121","0.0000017210817304658121","0.0000017210817304658121","0.0000010728825827754918","0.0000010728825827754918","0.0000010728825827754918","0.000013209632015787065","0.000013209632015787065","0.000013209632015787065","5.524035453796387","5.524035453796387","5.524035453796387"
"27500","5.186618804931641","5.186618804931641","5.186618804931641","0.0000016540266187803354","0.0000016540266187803354","0.0000016540266187803354","0.000001810485855457955","0.000001810485855457955","0.000001810485855457955","0.000008299849469040055","0.000008299849469040055","0.000008299849469040055","5.503546237945557","5.503546237945557","5.503546237945557"
"27600","5.545848846435547","5.545848846435547","5.545848846435547","0.0000016093234762593056","0.0000016093234762593056","0.0000016093234762593056","0.0000011920909628315712","0.0000011920909628315712","0.0000011920909628315712","0.00001152592358266702","0.00001152592358266702","0.00001152592358266702","5.5175323486328125","5.5175323486328125","5.5175323486328125"
"27700","5.137721061706543","5.137721061706543","5.137721061706543","0.000001519916395409382","0.000001519916395409382","0.000001519916395409382","0.0000015571678204651107","0.0000015571678204651107","0.0000015571678204651107","0.000009640976713853888","0.000009640976713853888","0.000009640976713853888","5.495936870574951","5.495936870574951","5.495936870574951"
"27800","3.4486331939697266","3.4486331939697266","3.4486331939697266","0.0000026822026484296657","0.0000026822026484296657","0.0000026822026484296657","0.0000010952340971925878","0.0000010952340971925878","0.0000010952340971925878","0.000006400009624485392","0.000006400009624485392","0.000006400009624485392","5.540278911590576","5.540278911590576","5.540278911590576"
"27900","1.7202928066253662","1.7202928066253662","1.7202928066253662","0.0000018328396436118055","0.0000018328396436118055","0.0000018328396436118055","0.0000012144427046223427","0.0000012144427046223427","0.0000012144427046223427","0.00034394339309073985","0.00034394339309073985","0.00034394339309073985","5.569894313812256","5.569894313812256","5.569894313812256"
"28000","2.064927339553833","2.064927339553833","2.064927339553833","0.0000018700923192227492","0.0000018700923192227492","0.0000018700923192227492","0.0000011473882750578923","0.0000011473882750578923","0.0000011473882750578923","0.00034209375735372305","0.00034209375735372305","0.00034209375735372305","5.543746471405029","5.543746471405029","5.543746471405029"
"28100","0.000004887540853815153","0.000004887540853815153","0.000004887540853815153","0.0000021234127416391857","0.0000021234127416391857","0.0000021234127416391857","0.0000012963996596226934","0.0000012963996596226934","0.0000012963996596226934","0.000310993695165962","0.000310993695165962","0.000310993695165962","5.49391508102417","5.49391508102417","5.49391508102417"
"28200","0.000005364372100302717","0.000005364372100302717","0.000005364372100302717","9.760251487023197e-7","9.760251487023197e-7","9.760251487023197e-7","0.0000010952343245662632","0.0000010952343245662632","0.0000010952343245662632","0.00006995016883593053","0.00006995016883593053","0.00006995016883593053","5.490478992462158","5.490478992462158","5.490478992462158"
"28300","0.000007040633590804646","0.000007040633590804646","0.000007040633590804646","0.0000011399378081478062","0.0000011399378081478062","0.0000011399378081478062","0.0000012665963140534586","0.0000012665963140534586","0.0000012665963140534586","0.00004131857349420898","0.00004131857349420898","0.00004131857349420898","5.511671543121338","5.511671543121338","5.511671543121338"
"28400","0.0000050961689339601435","0.0000050961689339601435","0.0000050961689339601435","0.0000013709052382182563","0.0000013709052382182563","0.0000013709052382182563","0.00006882190791657194","0.00006882190791657194","0.00006882190791657194","0.00003198387275915593","0.00003198387275915593","0.00003198387275915593","5.567023277282715","5.567023277282715","5.567023277282715"
"28500","0.000003494266138659441","0.000003494266138659441","0.000003494266138659441","0.000001020728518597025","0.000001020728518597025","0.000001020728518597025","8.34464117360767e-7","8.34464117360767e-7","8.34464117360767e-7","0.00001820862053136807","0.00001820862053136807","0.00001820862053136807","5.49524450302124","5.49524450302124","5.49524450302124"
"28600","0.000003084528543695342","0.000003084528543695342","0.000003084528543695342","0.000001467762785978266","0.000001467762785978266","0.000001467762785978266","8.717171908756427e-7","8.717171908756427e-7","8.717171908756427e-7","0.00002574080463091377","0.00002574080463091377","0.00002574080463091377","5.533973693847656","5.533973693847656","5.533973693847656"
"28700","0.000002525733179936651","0.000002525733179936651","0.000002525733179936651","0.0000010281793265676242","0.0000010281793265676242","0.0000010281793265676242","0.0000017657831676842761","0.0000017657831676842761","0.0000017657831676842761","0.00002144224345101975","0.00002144224345101975","0.00002144224345101975","5.521601676940918","5.521601676940918","5.521601676940918"
"28800","0.000006124316314526368","0.000006124316314526368","0.000006124316314526368","0.0000014901146414558752","0.0000014901146414558752","0.0000014901146414558752","7.67409119362128e-7","7.67409119362128e-7","7.67409119362128e-7","0.000013634422430186532","0.000013634422430186532","0.000013634422430186532","5.527248859405518","5.527248859405518","5.527248859405518"
"28900","1.3764631748199463","1.3764631748199463","1.3764631748199463","0.000001288949306399445","0.000001288949306399445","0.000001288949306399445","5.885955829398881e-7","5.885955829398881e-7","5.885955829398881e-7","0.00010135290358448401","0.00010135290358448401","0.00010135290358448401","5.522287368774414","5.522287368774414","5.522287368774414"
"29000","3.8458096981048584","3.8458096981048584","3.8458096981048584","7.52508071855118e-7","7.52508071855118e-7","7.52508071855118e-7","0.0000011697394484144752","0.0000011697394484144752","0.0000011697394484144752","0.000019907554815290496","0.000019907554815290496","0.000019907554815290496","5.50808048248291","5.50808048248291","5.50808048248291"
"29100","4.163522720336914","4.163522720336914","4.163522720336914","0.0000011026850188500248","0.0000011026850188500248","0.0000011026850188500248","0.0000010207286322838627","0.0000010207286322838627","0.0000010207286322838627","0.000013984605175210163","0.000013984605175210163","0.000013984605175210163","5.518126010894775","5.518126010894775","5.518126010894775"
