"Step","offset 100 (3) - mu_0","offset 100 (3) - mu_0__MIN","offset 100 (3) - mu_0__MAX","offset 100 (2) - mu_0","offset 100 (2) - mu_0__MIN","offset 100 (2) - mu_0__MAX","offset 100 (1) - mu_0","offset 100 (1) - mu_0__MIN","offset 100 (1) - mu_0__MAX","offset 100 (5) - mu_0","offset 100 (5) - mu_0__MIN","offset 100 (5) - mu_0__MAX","offset 100 (4) - mu_0","offset 100 (4) - mu_0__MIN","offset 100 (4) - mu_0__MAX"
"16000","99.96785736083984","99.96785736083984","99.96785736083984","100.79566955566406","100.79566955566406","100.79566955566406","128.22593688964844","128.22593688964844","128.22593688964844","52.747562408447266","52.747562408447266","52.747562408447266","175.6375274658203","175.6375274658203","175.6375274658203"
"16100","99.99403381347656","99.99403381347656","99.99403381347656","100.81940460205078","100.81940460205078","100.81940460205078","128.6938934326172","128.6938934326172","128.6938934326172","53.2130012512207","53.2130012512207","53.2130012512207","176.1356964111328","176.1356964111328","176.1356964111328"
"16200","100.02069854736328","100.02069854736328","100.02069854736328","100.8415756225586","100.8415756225586","100.8415756225586","129.14218139648438","129.14218139648438","129.14218139648438","53.61573791503906","53.61573791503906","53.61573791503906","175.94273376464844","175.94273376464844","175.94273376464844"
"16300","100.04653930664062","100.04653930664062","100.04653930664062","100.86479187011719","100.86479187011719","100.86479187011719","129.30264282226562","129.30264282226562","129.30264282226562","54.0888671875","54.0888671875","54.0888671875","176.11000061035156","176.11000061035156","176.11000061035156"
"16400","100.06388092041016","100.06388092041016","100.06388092041016","100.88832092285156","100.88832092285156","100.88832092285156","128.55332946777344","128.55332946777344","128.55332946777344","54.75940704345703","54.75940704345703","54.75940704345703","175.94960021972656","175.94960021972656","175.94960021972656"
"16500","100.09042358398438","100.09042358398438","100.09042358398438","100.90979766845703","100.90979766845703","100.90979766845703","127.83637237548828","127.83637237548828","127.83637237548828","55.607425689697266","55.607425689697266","55.607425689697266","176.080078125","176.080078125","176.080078125"
"16600","100.11890411376953","100.11890411376953","100.11890411376953","100.93346405029297","100.93346405029297","100.93346405029297","127.13314819335938","127.13314819335938","127.13314819335938","55.40015411376953","55.40015411376953","55.40015411376953","175.5653076171875","175.5653076171875","175.5653076171875"
"16700","100.13886260986328","100.13886260986328","100.13886260986328","100.9543228149414","100.9543228149414","100.9543228149414","126.81657409667969","126.81657409667969","126.81657409667969","55.73043441772461","55.73043441772461","55.73043441772461","174.7178192138672","174.7178192138672","174.7178192138672"
"16800","100.16438293457031","100.16438293457031","100.16438293457031","100.97346496582031","100.97346496582031","100.97346496582031","127.79769134521484","127.79769134521484","127.79769134521484","55.590572357177734","55.590572357177734","55.590572357177734","174.5315704345703","174.5315704345703","174.5315704345703"
"16900","100.22440338134766","100.22440338134766","100.22440338134766","100.99418640136719","100.99418640136719","100.99418640136719","127.26460266113281","127.26460266113281","127.26460266113281","56.17890548706055","56.17890548706055","56.17890548706055","174.62229919433594","174.62229919433594","174.62229919433594"
"17000","100.25077056884766","100.25077056884766","100.25077056884766","96.56434631347656","96.56434631347656","96.56434631347656","126.72537994384766","126.72537994384766","126.72537994384766","56.91754150390625","56.91754150390625","56.91754150390625","174.25082397460938","174.25082397460938","174.25082397460938"
"17100","100.27690887451172","100.27690887451172","100.27690887451172","99.54913330078125","99.54913330078125","99.54913330078125","126.21302032470703","126.21302032470703","126.21302032470703","57.53221130371094","57.53221130371094","57.53221130371094","173.93006896972656","173.93006896972656","173.93006896972656"
"17200","100.3031234741211","100.3031234741211","100.3031234741211","99.58125305175781","99.58125305175781","99.58125305175781","125.79476165771484","125.79476165771484","125.79476165771484","58.960391998291016","58.960391998291016","58.960391998291016","172.20626831054688","172.20626831054688","172.20626831054688"
"17300","100.32967376708984","100.32967376708984","100.32967376708984","99.60022735595703","99.60022735595703","99.60022735595703","126.17444610595703","126.17444610595703","126.17444610595703","59.963844299316406","59.963844299316406","59.963844299316406","171.90985107421875","171.90985107421875","171.90985107421875"
"17400","100.35539245605469","100.35539245605469","100.35539245605469","99.62828826904297","99.62828826904297","99.62828826904297","126.18165588378906","126.18165588378906","126.18165588378906","60.95769119262695","60.95769119262695","60.95769119262695","170.76568603515625","170.76568603515625","170.76568603515625"
"17500","100.3814697265625","100.3814697265625","100.3814697265625","99.65512084960938","99.65512084960938","99.65512084960938","126.93569946289062","126.93569946289062","126.93569946289062","61.8495979309082","61.8495979309082","61.8495979309082","170.48983764648438","170.48983764648438","170.48983764648438"
"17600","100.41507720947266","100.41507720947266","100.41507720947266","99.6812973022461","99.6812973022461","99.6812973022461","126.0445785522461","126.0445785522461","126.0445785522461","63.091243743896484","63.091243743896484","63.091243743896484","170.3871612548828","170.3871612548828","170.3871612548828"
"17700","100.44275665283203","100.44275665283203","100.44275665283203","99.70713806152344","99.70713806152344","99.70713806152344","125.97013092041016","125.97013092041016","125.97013092041016","63.82957458496094","63.82957458496094","63.82957458496094","169.83187866210938","169.83187866210938","169.83187866210938"
"17800","100.4677734375","100.4677734375","100.4677734375","99.7333755493164","99.7333755493164","99.7333755493164","125.62828826904297","125.62828826904297","125.62828826904297","64.46421813964844","64.46421813964844","64.46421813964844","170.32362365722656","170.32362365722656","170.32362365722656"
"17900","100.49052429199219","100.49052429199219","100.49052429199219","99.75972747802734","99.75972747802734","99.75972747802734","125.66221618652344","125.66221618652344","125.66221618652344","64.03617858886719","64.03617858886719","64.03617858886719","169.9114532470703","169.9114532470703","169.9114532470703"
"18000","100.51654815673828","100.51654815673828","100.51654815673828","99.78553771972656","99.78553771972656","99.78553771972656","125.3880386352539","125.3880386352539","125.3880386352539","64.72001647949219","64.72001647949219","64.72001647949219","170.60647583007812","170.60647583007812","170.60647583007812"
"18100","100.54235076904297","100.54235076904297","100.54235076904297","99.81175994873047","99.81175994873047","99.81175994873047","125.12664794921875","125.12664794921875","125.12664794921875","66.67015075683594","66.67015075683594","66.67015075683594","171.3580780029297","171.3580780029297","171.3580780029297"
"18200","100.56800079345703","100.56800079345703","100.56800079345703","99.83773803710938","99.83773803710938","99.83773803710938","125.46432495117188","125.46432495117188","125.46432495117188","67.5157699584961","67.5157699584961","67.5157699584961","171.01377868652344","171.01377868652344","171.01377868652344"
"18300","100.59388732910156","100.59388732910156","100.59388732910156","99.86311340332031","99.86311340332031","99.86311340332031","125.37770080566406","125.37770080566406","125.37770080566406","68.79682159423828","68.79682159423828","68.79682159423828","170.75392150878906","170.75392150878906","170.75392150878906"
"18400","100.61959075927734","100.61959075927734","100.61959075927734","99.88850402832031","99.88850402832031","99.88850402832031","125.08018493652344","125.08018493652344","125.08018493652344","69.46794891357422","69.46794891357422","69.46794891357422","170.7725830078125","170.7725830078125","170.7725830078125"
"18500","100.64531707763672","100.64531707763672","100.64531707763672","99.91462707519531","99.91462707519531","99.91462707519531","124.71012878417969","124.71012878417969","124.71012878417969","70.52227783203125","70.52227783203125","70.52227783203125","170.59788513183594","170.59788513183594","170.59788513183594"
"18600","100.67080688476562","100.67080688476562","100.67080688476562","99.9392318725586","99.9392318725586","99.9392318725586","125.20024871826172","125.20024871826172","125.20024871826172","71.82862091064453","71.82862091064453","71.82862091064453","169.57968139648438","169.57968139648438","169.57968139648438"
"18700","100.69573974609375","100.69573974609375","100.69573974609375","99.96540832519531","99.96540832519531","99.96540832519531","124.8711929321289","124.8711929321289","124.8711929321289","72.88396453857422","72.88396453857422","72.88396453857422","170.6804962158203","170.6804962158203","170.6804962158203"
"18800","100.72110748291016","100.72110748291016","100.72110748291016","99.99134063720703","99.99134063720703","99.99134063720703","125.02667999267578","125.02667999267578","125.02667999267578","73.67698669433594","73.67698669433594","73.67698669433594","171.28021240234375","171.28021240234375","171.28021240234375"
"18900","100.74617767333984","100.74617767333984","100.74617767333984","100.01698303222656","100.01698303222656","100.01698303222656","124.98765563964844","124.98765563964844","124.98765563964844","74.3891372680664","74.3891372680664","74.3891372680664","171.22250366210938","171.22250366210938","171.22250366210938"
"19000","100.77176666259766","100.77176666259766","100.77176666259766","100.04214477539062","100.04214477539062","100.04214477539062","125.12161254882812","125.12161254882812","125.12161254882812","75.2498550415039","75.2498550415039","75.2498550415039","171.28427124023438","171.28427124023438","171.28427124023438"
"19100","100.79700469970703","100.79700469970703","100.79700469970703","100.06804656982422","100.06804656982422","100.06804656982422","124.55377197265625","124.55377197265625","124.55377197265625","75.94937133789062","75.94937133789062","75.94937133789062","171.96490478515625","171.96490478515625","171.96490478515625"
"19200","100.82147979736328","100.82147979736328","100.82147979736328","100.09214782714844","100.09214782714844","100.09214782714844","124.42687225341797","124.42687225341797","124.42687225341797","77.80895233154297","77.80895233154297","77.80895233154297","171.86471557617188","171.86471557617188","171.86471557617188"
"19300","100.84649658203125","100.84649658203125","100.84649658203125","100.11741638183594","100.11741638183594","100.11741638183594","123.97222900390625","123.97222900390625","123.97222900390625","78.7265396118164","78.7265396118164","78.7265396118164","171.30770874023438","171.30770874023438","171.30770874023438"
"19400","100.87053680419922","100.87053680419922","100.87053680419922","100.1429443359375","100.1429443359375","100.1429443359375","124.09037017822266","124.09037017822266","124.09037017822266","79.35558319091797","79.35558319091797","79.35558319091797","170.80934143066406","170.80934143066406","170.80934143066406"
"19500","100.8936767578125","100.8936767578125","100.8936767578125","100.16831970214844","100.16831970214844","100.16831970214844","123.06946563720703","123.06946563720703","123.06946563720703","79.51229858398438","79.51229858398438","79.51229858398438","171.4124755859375","171.4124755859375","171.4124755859375"
"19600","100.91847229003906","100.91847229003906","100.91847229003906","100.19298553466797","100.19298553466797","100.19298553466797","122.0251235961914","122.0251235961914","122.0251235961914","80.45610809326172","80.45610809326172","80.45610809326172","171.2034454345703","171.2034454345703","171.2034454345703"
"19700","100.94214630126953","100.94214630126953","100.94214630126953","100.21782684326172","100.21782684326172","100.21782684326172","121.17191314697266","121.17191314697266","121.17191314697266","82.71135711669922","82.71135711669922","82.71135711669922","170.54287719726562","170.54287719726562","170.54287719726562"
"19800","100.96355438232422","100.96355438232422","100.96355438232422","100.24374389648438","100.24374389648438","100.24374389648438","120.7422103881836","120.7422103881836","120.7422103881836","83.4189224243164","83.4189224243164","83.4189224243164","170.09506225585938","170.09506225585938","170.09506225585938"
"19900","100.98565673828125","100.98565673828125","100.98565673828125","100.26689147949219","100.26689147949219","100.26689147949219","120.82199096679688","120.82199096679688","120.82199096679688","85.94779205322266","85.94779205322266","85.94779205322266","169.61053466796875","169.61053466796875","169.61053466796875"
"20000","104.27033996582031","104.27033996582031","104.27033996582031","100.29022216796875","100.29022216796875","100.29022216796875","120.84821319580078","120.84821319580078","120.84821319580078","88.17607879638672","88.17607879638672","88.17607879638672","169.39312744140625","169.39312744140625","169.39312744140625"
"20100","104.55284881591797","104.55284881591797","104.55284881591797","100.31407928466797","100.31407928466797","100.31407928466797","120.72694396972656","120.72694396972656","120.72694396972656","90.86073303222656","90.86073303222656","90.86073303222656","168.82986450195312","168.82986450195312","168.82986450195312"
"20200","104.35893249511719","104.35893249511719","104.35893249511719","100.33934020996094","100.33934020996094","100.33934020996094","120.95975494384766","120.95975494384766","120.95975494384766","93.1643295288086","93.1643295288086","93.1643295288086","169.33642578125","169.33642578125","169.33642578125"
"20300","104.20757293701172","104.20757293701172","104.20757293701172","100.36353302001953","100.36353302001953","100.36353302001953","120.52176666259766","120.52176666259766","120.52176666259766","94.66910552978516","94.66910552978516","94.66910552978516","169.43919372558594","169.43919372558594","169.43919372558594"
"20400","106.40485382080078","106.40485382080078","106.40485382080078","100.3869400024414","100.3869400024414","100.3869400024414","121.35721588134766","121.35721588134766","121.35721588134766","95.45368957519531","95.45368957519531","95.45368957519531","169.96762084960938","169.96762084960938","169.96762084960938"
"20500","105.99242401123047","105.99242401123047","105.99242401123047","100.41185760498047","100.41185760498047","100.41185760498047","121.19694519042969","121.19694519042969","121.19694519042969","97.44208526611328","97.44208526611328","97.44208526611328","170.0807647705078","170.0807647705078","170.0807647705078"
"20600","104.9442138671875","104.9442138671875","104.9442138671875","100.43584442138672","100.43584442138672","100.43584442138672","121.70367431640625","121.70367431640625","121.70367431640625","99.19186401367188","99.19186401367188","99.19186401367188","170.40853881835938","170.40853881835938","170.40853881835938"
"20700","105.5654067993164","105.5654067993164","105.5654067993164","100.4581527709961","100.4581527709961","100.4581527709961","122.20060729980469","122.20060729980469","122.20060729980469","100.14439392089844","100.14439392089844","100.14439392089844","170.52444458007812","170.52444458007812","170.52444458007812"
"20800","107.4699478149414","107.4699478149414","107.4699478149414","100.48236083984375","100.48236083984375","100.48236083984375","122.1725082397461","122.1725082397461","122.1725082397461","96.92507934570312","96.92507934570312","96.92507934570312","170.28140258789062","170.28140258789062","170.28140258789062"
"20900","107.00381469726562","107.00381469726562","107.00381469726562","100.5009994506836","100.5009994506836","100.5009994506836","121.58186340332031","121.58186340332031","121.58186340332031","97.36540222167969","97.36540222167969","97.36540222167969","170.260986328125","170.260986328125","170.260986328125"
"21000","106.32858276367188","106.32858276367188","106.32858276367188","100.52570343017578","100.52570343017578","100.52570343017578","122.05659484863281","122.05659484863281","122.05659484863281","97.0734634399414","97.0734634399414","97.0734634399414","169.30410766601562","169.30410766601562","169.30410766601562"
"21100","106.00154113769531","106.00154113769531","106.00154113769531","100.54956817626953","100.54956817626953","100.54956817626953","121.84180450439453","121.84180450439453","121.84180450439453","97.49781036376953","97.49781036376953","97.49781036376953","168.82192993164062","168.82192993164062","168.82192993164062"
"21200","106.26103973388672","106.26103973388672","106.26103973388672","100.57408905029297","100.57408905029297","100.57408905029297","121.5877685546875","121.5877685546875","121.5877685546875","97.89273071289062","97.89273071289062","97.89273071289062","167.87107849121094","167.87107849121094","167.87107849121094"
"21300","105.24482727050781","105.24482727050781","105.24482727050781","100.57980346679688","100.57980346679688","100.57980346679688","121.7009506225586","121.7009506225586","121.7009506225586","98.19163513183594","98.19163513183594","98.19163513183594","168.30299377441406","168.30299377441406","168.30299377441406"
"21400","104.88375854492188","104.88375854492188","104.88375854492188","100.6012191772461","100.6012191772461","100.6012191772461","122.29031372070312","122.29031372070312","122.29031372070312","98.8471908569336","98.8471908569336","98.8471908569336","168.93597412109375","168.93597412109375","168.93597412109375"
"21500","104.5661849975586","104.5661849975586","104.5661849975586","100.6246337890625","100.6246337890625","100.6246337890625","122.17179107666016","122.17179107666016","122.17179107666016","99.1874008178711","99.1874008178711","99.1874008178711","170.1026611328125","170.1026611328125","170.1026611328125"
"21600","104.58795166015625","104.58795166015625","104.58795166015625","100.64791107177734","100.64791107177734","100.64791107177734","122.64347839355469","122.64347839355469","122.64347839355469","99.22643280029297","99.22643280029297","99.22643280029297","170.4264373779297","170.4264373779297","170.4264373779297"
"21700","104.89696502685547","104.89696502685547","104.89696502685547","100.67473602294922","100.67473602294922","100.67473602294922","122.4471435546875","122.4471435546875","122.4471435546875","99.24888610839844","99.24888610839844","99.24888610839844","170.84278869628906","170.84278869628906","170.84278869628906"
"21800","105.08409881591797","105.08409881591797","105.08409881591797","100.6986083984375","100.6986083984375","100.6986083984375","122.20850372314453","122.20850372314453","122.20850372314453","99.27417755126953","99.27417755126953","99.27417755126953","169.96514892578125","169.96514892578125","169.96514892578125"
"21900","104.24095916748047","104.24095916748047","104.24095916748047","100.72256469726562","100.72256469726562","100.72256469726562","121.91609954833984","121.91609954833984","121.91609954833984","99.30317687988281","99.30317687988281","99.30317687988281","170.34141540527344","170.34141540527344","170.34141540527344"
"22000","104.88783264160156","104.88783264160156","104.88783264160156","100.74573516845703","100.74573516845703","100.74573516845703","121.71701049804688","121.71701049804688","121.71701049804688","99.3298568725586","99.3298568725586","99.3298568725586","170.24667358398438","170.24667358398438","170.24667358398438"
"22100","105.2116470336914","105.2116470336914","105.2116470336914","100.77005004882812","100.77005004882812","100.77005004882812","121.4853515625","121.4853515625","121.4853515625","99.35575103759766","99.35575103759766","99.35575103759766","170.19558715820312","170.19558715820312","170.19558715820312"
"22200","104.82554626464844","104.82554626464844","104.82554626464844","100.79330444335938","100.79330444335938","100.79330444335938","121.4293441772461","121.4293441772461","121.4293441772461","99.385009765625","99.385009765625","99.385009765625","170.05899047851562","170.05899047851562","170.05899047851562"
"22300","105.46391296386719","105.46391296386719","105.46391296386719","100.8149185180664","100.8149185180664","100.8149185180664","121.33969116210938","121.33969116210938","121.33969116210938","99.41321563720703","99.41321563720703","99.41321563720703","169.5070037841797","169.5070037841797","169.5070037841797"
"22400","103.71572875976562","103.71572875976562","103.71572875976562","100.83807373046875","100.83807373046875","100.83807373046875","121.3343505859375","121.3343505859375","121.3343505859375","99.44075012207031","99.44075012207031","99.44075012207031","169.7389678955078","169.7389678955078","169.7389678955078"
"22500","104.112060546875","104.112060546875","104.112060546875","100.86138916015625","100.86138916015625","100.86138916015625","121.32057189941406","121.32057189941406","121.32057189941406","99.47078704833984","99.47078704833984","99.47078704833984","169.82618713378906","169.82618713378906","169.82618713378906"
"22600","104.80589294433594","104.80589294433594","104.80589294433594","100.88414001464844","100.88414001464844","100.88414001464844","121.31147766113281","121.31147766113281","121.31147766113281","99.4978256225586","99.4978256225586","99.4978256225586","170.7357177734375","170.7357177734375","170.7357177734375"
"22700","104.67853546142578","104.67853546142578","104.67853546142578","100.90535736083984","100.90535736083984","100.90535736083984","121.24580383300781","121.24580383300781","121.24580383300781","99.5257339477539","99.5257339477539","99.5257339477539","171.1654052734375","171.1654052734375","171.1654052734375"
"22800","104.64154052734375","104.64154052734375","104.64154052734375","100.9250259399414","100.9250259399414","100.9250259399414","121.23725128173828","121.23725128173828","121.23725128173828","99.91541290283203","99.91541290283203","99.91541290283203","171.14537048339844","171.14537048339844","171.14537048339844"
"22900","104.49537658691406","104.49537658691406","104.49537658691406","100.94564056396484","100.94564056396484","100.94564056396484","121.2339859008789","121.2339859008789","121.2339859008789","99.94295501708984","99.94295501708984","99.94295501708984","170.7056121826172","170.7056121826172","170.7056121826172"
"23000","104.22686767578125","104.22686767578125","104.22686767578125","100.96501922607422","100.96501922607422","100.96501922607422","121.19782257080078","121.19782257080078","121.19782257080078","99.96914672851562","99.96914672851562","99.96914672851562","169.78402709960938","169.78402709960938","169.78402709960938"
"23100","104.52259826660156","104.52259826660156","104.52259826660156","100.98442840576172","100.98442840576172","100.98442840576172","121.1976547241211","121.1976547241211","121.1976547241211","99.99855041503906","99.99855041503906","99.99855041503906","170.08372497558594","170.08372497558594","170.08372497558594"
"23200","104.51876068115234","104.51876068115234","104.51876068115234","99.38063049316406","99.38063049316406","99.38063049316406","120.982421875","120.982421875","120.982421875","100.02388000488281","100.02388000488281","100.02388000488281","169.27069091796875","169.27069091796875","169.27069091796875"
"23300","104.51374816894531","104.51374816894531","104.51374816894531","98.49632263183594","98.49632263183594","98.49632263183594","120.68506622314453","120.68506622314453","120.68506622314453","100.04899597167969","100.04899597167969","100.04899597167969","169.44924926757812","169.44924926757812","169.44924926757812"
"23400","105.04645538330078","105.04645538330078","105.04645538330078","98.46356964111328","98.46356964111328","98.46356964111328","120.68754577636719","120.68754577636719","120.68754577636719","100.07410430908203","100.07410430908203","100.07410430908203","170.5852508544922","170.5852508544922","170.5852508544922"
"23500","104.9298324584961","104.9298324584961","104.9298324584961","98.5140151977539","98.5140151977539","98.5140151977539","120.69205474853516","120.69205474853516","120.69205474853516","100.099609375","100.099609375","100.099609375","170.29177856445312","170.29177856445312","170.29177856445312"
"23600","104.50342559814453","104.50342559814453","104.50342559814453","98.54550170898438","98.54550170898438","98.54550170898438","120.6925048828125","120.6925048828125","120.6925048828125","100.12631225585938","100.12631225585938","100.12631225585938","169.457763671875","169.457763671875","169.457763671875"
"23700","104.95704650878906","104.95704650878906","104.95704650878906","98.57707977294922","98.57707977294922","98.57707977294922","120.69618225097656","120.69618225097656","120.69618225097656","100.15100860595703","100.15100860595703","100.15100860595703","171.59400939941406","171.59400939941406","171.59400939941406"
"23800","105.65936279296875","105.65936279296875","105.65936279296875","98.60712432861328","98.60712432861328","98.60712432861328","120.69937133789062","120.69937133789062","120.69937133789062","100.173583984375","100.173583984375","100.173583984375","171.63595581054688","171.63595581054688","171.63595581054688"
"23900","104.58631134033203","104.58631134033203","104.58631134033203","98.63895416259766","98.63895416259766","98.63895416259766","120.7021713256836","120.7021713256836","120.7021713256836","100.19949340820312","100.19949340820312","100.19949340820312","171.98362731933594","171.98362731933594","171.98362731933594"
"24000","104.98200988769531","104.98200988769531","104.98200988769531","98.66879272460938","98.66879272460938","98.66879272460938","120.70222473144531","120.70222473144531","120.70222473144531","100.20745086669922","100.20745086669922","100.20745086669922","172.22459411621094","172.22459411621094","172.22459411621094"
"24100","104.74950408935547","104.74950408935547","104.74950408935547","98.70054626464844","98.70054626464844","98.70054626464844","120.68972778320312","120.68972778320312","120.68972778320312","100.23637390136719","100.23637390136719","100.23637390136719","171.7685089111328","171.7685089111328","171.7685089111328"
"24200","104.71295166015625","104.71295166015625","104.71295166015625","98.73095703125","98.73095703125","98.73095703125","120.688720703125","120.688720703125","120.688720703125","100.26161193847656","100.26161193847656","100.26161193847656","171.84310913085938","171.84310913085938","171.84310913085938"
"24300","105.32820892333984","105.32820892333984","105.32820892333984","98.76034545898438","98.76034545898438","98.76034545898438","120.68038177490234","120.68038177490234","120.68038177490234","100.28665924072266","100.28665924072266","100.28665924072266","171.8408966064453","171.8408966064453","171.8408966064453"
"24400","105.1205825805664","105.1205825805664","105.1205825805664","98.78925323486328","98.78925323486328","98.78925323486328","120.63606262207031","120.63606262207031","120.63606262207031","100.31295013427734","100.31295013427734","100.31295013427734","172.27041625976562","172.27041625976562","172.27041625976562"
"24500","104.92560577392578","104.92560577392578","104.92560577392578","98.81896209716797","98.81896209716797","98.81896209716797","120.63307189941406","120.63307189941406","120.63307189941406","100.34544372558594","100.34544372558594","100.34544372558594","173.18858337402344","173.18858337402344","173.18858337402344"
"24600","104.82097625732422","104.82097625732422","104.82097625732422","98.8498306274414","98.8498306274414","98.8498306274414","120.63282775878906","120.63282775878906","120.63282775878906","100.37274932861328","100.37274932861328","100.37274932861328","172.91995239257812","172.91995239257812","172.91995239257812"
"24700","104.85294342041016","104.85294342041016","104.85294342041016","98.87893676757812","98.87893676757812","98.87893676757812","120.62373352050781","120.62373352050781","120.62373352050781","100.39445495605469","100.39445495605469","100.39445495605469","173.57101440429688","173.57101440429688","173.57101440429688"
"24800","104.4989013671875","104.4989013671875","104.4989013671875","98.90946960449219","98.90946960449219","98.90946960449219","120.61962890625","120.61962890625","120.61962890625","100.41783142089844","100.41783142089844","100.41783142089844","173.6728515625","173.6728515625","173.6728515625"
"24900","104.84199523925781","104.84199523925781","104.84199523925781","98.93952178955078","98.93952178955078","98.93952178955078","120.61396789550781","120.61396789550781","120.61396789550781","100.43934631347656","100.43934631347656","100.43934631347656","173.85223388671875","173.85223388671875","173.85223388671875"
"25000","104.24285125732422","104.24285125732422","104.24285125732422","98.9688720703125","98.9688720703125","98.9688720703125","120.61092376708984","120.61092376708984","120.61092376708984","100.46251678466797","100.46251678466797","100.46251678466797","173.3096466064453","173.3096466064453","173.3096466064453"
"25100","103.70816802978516","103.70816802978516","103.70816802978516","98.99651336669922","98.99651336669922","98.99651336669922","120.59764862060547","120.59764862060547","120.59764862060547","100.49165344238281","100.49165344238281","100.49165344238281","173.44183349609375","173.44183349609375","173.44183349609375"
"25200","103.77276611328125","103.77276611328125","103.77276611328125","99.0231704711914","99.0231704711914","99.0231704711914","119.43228912353516","119.43228912353516","119.43228912353516","100.5166244506836","100.5166244506836","100.5166244506836","173.47682189941406","173.47682189941406","173.47682189941406"
"25300","104.37671661376953","104.37671661376953","104.37671661376953","99.05198669433594","99.05198669433594","99.05198669433594","119.01364135742188","119.01364135742188","119.01364135742188","100.54216003417969","100.54216003417969","100.54216003417969","173.47195434570312","173.47195434570312","173.47195434570312"
"25400","104.65616607666016","104.65616607666016","104.65616607666016","99.0810775756836","99.0810775756836","99.0810775756836","118.25191497802734","118.25191497802734","118.25191497802734","100.39895629882812","100.39895629882812","100.39895629882812","173.4281768798828","173.4281768798828","173.4281768798828"
"25500","104.2576675415039","104.2576675415039","104.2576675415039","99.1084213256836","99.1084213256836","99.1084213256836","118.2213363647461","118.2213363647461","118.2213363647461","100.40283966064453","100.40283966064453","100.40283966064453","173.26629638671875","173.26629638671875","173.26629638671875"
"25600","103.84099578857422","103.84099578857422","103.84099578857422","99.13616180419922","99.13616180419922","99.13616180419922","118.20537567138672","118.20537567138672","118.20537567138672","100.42081451416016","100.42081451416016","100.42081451416016","173.51495361328125","173.51495361328125","173.51495361328125"
"25700","102.89358520507812","102.89358520507812","102.89358520507812","99.16436004638672","99.16436004638672","99.16436004638672","118.20480346679688","118.20480346679688","118.20480346679688","100.44357299804688","100.44357299804688","100.44357299804688","173.88229370117188","173.88229370117188","173.88229370117188"
"25800","103.35357666015625","103.35357666015625","103.35357666015625","99.1920394897461","99.1920394897461","99.1920394897461","118.202392578125","118.202392578125","118.202392578125","100.03441619873047","100.03441619873047","100.03441619873047","172.9313201904297","172.9313201904297","172.9313201904297"
"25900","103.28762817382812","103.28762817382812","103.28762817382812","99.22001647949219","99.22001647949219","99.22001647949219","118.20313262939453","118.20313262939453","118.20313262939453","100.54884338378906","100.54884338378906","100.54884338378906","173.3282928466797","173.3282928466797","173.3282928466797"
"26000","103.58219909667969","103.58219909667969","103.58219909667969","99.24794006347656","99.24794006347656","99.24794006347656","118.20211029052734","118.20211029052734","118.20211029052734","100.59037780761719","100.59037780761719","100.59037780761719","174.20611572265625","174.20611572265625","174.20611572265625"
"26100","103.2945556640625","103.2945556640625","103.2945556640625","99.27728271484375","99.27728271484375","99.27728271484375","118.20260620117188","118.20260620117188","118.20260620117188","100.61170959472656","100.61170959472656","100.61170959472656","174.08740234375","174.08740234375","174.08740234375"
"26200","103.5680160522461","103.5680160522461","103.5680160522461","99.30702209472656","99.30702209472656","99.30702209472656","118.20211029052734","118.20211029052734","118.20211029052734","100.63340759277344","100.63340759277344","100.63340759277344","173.8030242919922","173.8030242919922","173.8030242919922"
"26300","103.93833923339844","103.93833923339844","103.93833923339844","99.33525848388672","99.33525848388672","99.33525848388672","118.2026596069336","118.2026596069336","118.2026596069336","100.6545639038086","100.6545639038086","100.6545639038086","174.1078338623047","174.1078338623047","174.1078338623047"
"26400","104.4074935913086","104.4074935913086","104.4074935913086","99.36212921142578","99.36212921142578","99.36212921142578","118.20378112792969","118.20378112792969","118.20378112792969","100.67425537109375","100.67425537109375","100.67425537109375","174.45703125","174.45703125","174.45703125"
"26500","103.61041259765625","103.61041259765625","103.61041259765625","99.39759063720703","99.39759063720703","99.39759063720703","118.20376586914062","118.20376586914062","118.20376586914062","100.69773864746094","100.69773864746094","100.69773864746094","174.70774841308594","174.70774841308594","174.70774841308594"
"26600","103.63549041748047","103.63549041748047","103.63549041748047","99.42642211914062","99.42642211914062","99.42642211914062","118.20271301269531","118.20271301269531","118.20271301269531","100.71751403808594","100.71751403808594","100.71751403808594","174.448974609375","174.448974609375","174.448974609375"
"26700","102.85627746582031","102.85627746582031","102.85627746582031","99.45331573486328","99.45331573486328","99.45331573486328","118.20475006103516","118.20475006103516","118.20475006103516","100.75631713867188","100.75631713867188","100.75631713867188","174.92520141601562","174.92520141601562","174.92520141601562"
"26800","102.68827819824219","102.68827819824219","102.68827819824219","99.4821548461914","99.4821548461914","99.4821548461914","118.1971435546875","118.1971435546875","118.1971435546875","100.77759552001953","100.77759552001953","100.77759552001953","174.7066192626953","174.7066192626953","174.7066192626953"
"26900","102.54996490478516","102.54996490478516","102.54996490478516","99.5111083984375","99.5111083984375","99.5111083984375","118.19178771972656","118.19178771972656","118.19178771972656","100.79753112792969","100.79753112792969","100.79753112792969","174.2464141845703","174.2464141845703","174.2464141845703"
