"Step","offset 100 (3) modulo - loss","offset 100 (3) modulo - loss__MIN","offset 100 (3) modulo - loss__MAX","offset 100 (2) modulo - loss","offset 100 (2) modulo - loss__MIN","offset 100 (2) modulo - loss__MAX","offset 100 (1) modulo - loss","offset 100 (1) modulo - loss__MIN","offset 100 (1) modulo - loss__MAX"
"2400","5.555696487426758","5.555696487426758","5.555696487426758","5.666111946105957","5.666111946105957","5.666111946105957","5.579317092895508","5.579317092895508","5.579317092895508"
"2500","5.546681880950928","5.546681880950928","5.546681880950928","5.649944305419922","5.649944305419922","5.649944305419922","5.496888637542725","5.496888637542725","5.496888637542725"
"2600","5.570393085479736","5.570393085479736","5.570393085479736","5.538618087768555","5.538618087768555","5.538618087768555","5.535305976867676","5.535305976867676","5.535305976867676"
"2700","5.669014930725098","5.669014930725098","5.669014930725098","5.572787284851074","5.572787284851074","5.572787284851074","5.60145902633667","5.60145902633667","5.60145902633667"
"2800","5.543272018432617","5.543272018432617","5.543272018432617","5.508504867553711","5.508504867553711","5.508504867553711","5.551320552825928","5.551320552825928","5.551320552825928"
"2900","5.573347568511963","5.573347568511963","5.573347568511963","5.554776191711426","5.554776191711426","5.554776191711426","5.542012691497803","5.542012691497803","5.542012691497803"
"3000","5.533712387084961","5.533712387084961","5.533712387084961","5.559977054595947","5.559977054595947","5.559977054595947","5.567176342010498","5.567176342010498","5.567176342010498"
"3100","5.5665740966796875","5.5665740966796875","5.5665740966796875","5.536812782287598","5.536812782287598","5.536812782287598","5.595493793487549","5.595493793487549","5.595493793487549"
"3200","5.512750148773193","5.512750148773193","5.512750148773193","5.586971759796143","5.586971759796143","5.586971759796143","5.607304096221924","5.607304096221924","5.607304096221924"
"3300","5.524790287017822","5.524790287017822","5.524790287017822","5.450533390045166","5.450533390045166","5.450533390045166","5.5477614402771","5.5477614402771","5.5477614402771"
"3400","5.5239057540893555","5.5239057540893555","5.5239057540893555","5.539288520812988","5.539288520812988","5.539288520812988","5.526365280151367","5.526365280151367","5.526365280151367"
"3500","5.547486782073975","5.547486782073975","5.547486782073975","5.50863790512085","5.50863790512085","5.50863790512085","5.505804061889648","5.505804061889648","5.505804061889648"
"3600","5.569742679595947","5.569742679595947","5.569742679595947","5.590443134307861","5.590443134307861","5.590443134307861","5.517303466796875","5.517303466796875","5.517303466796875"
"3700","5.546606063842773","5.546606063842773","5.546606063842773","5.4895853996276855","5.4895853996276855","5.4895853996276855","5.59621000289917","5.59621000289917","5.59621000289917"
"3800","5.50139856338501","5.50139856338501","5.50139856338501","5.571019172668457","5.571019172668457","5.571019172668457","5.472198486328125","5.472198486328125","5.472198486328125"
"3900","5.593843460083008","5.593843460083008","5.593843460083008","5.501865386962891","5.501865386962891","5.501865386962891","5.489575386047363","5.489575386047363","5.489575386047363"
"4000","5.522843360900879","5.522843360900879","5.522843360900879","5.518898010253906","5.518898010253906","5.518898010253906","5.546984672546387","5.546984672546387","5.546984672546387"
"4100","5.497982978820801","5.497982978820801","5.497982978820801","5.502941608428955","5.502941608428955","5.502941608428955","5.547560691833496","5.547560691833496","5.547560691833496"
"4200","5.5828375816345215","5.5828375816345215","5.5828375816345215","5.5240068435668945","5.5240068435668945","5.5240068435668945","5.617063999176025","5.617063999176025","5.617063999176025"
"4300","5.5204997062683105","5.5204997062683105","5.5204997062683105","5.534381866455078","5.534381866455078","5.534381866455078","5.499133110046387","5.499133110046387","5.499133110046387"
"4400","5.529874801635742","5.529874801635742","5.529874801635742","5.489113807678223","5.489113807678223","5.489113807678223","5.580509185791016","5.580509185791016","5.580509185791016"
"4500","5.565812587738037","5.565812587738037","5.565812587738037","5.574104309082031","5.574104309082031","5.574104309082031","5.533193111419678","5.533193111419678","5.533193111419678"
"4600","5.567016124725342","5.567016124725342","5.567016124725342","5.5680460929870605","5.5680460929870605","5.5680460929870605","5.488135814666748","5.488135814666748","5.488135814666748"
"4700","5.508265972137451","5.508265972137451","5.508265972137451","5.545130729675293","5.545130729675293","5.545130729675293","5.5453290939331055","5.5453290939331055","5.5453290939331055"
"4800","5.538221836090088","5.538221836090088","5.538221836090088","5.566889762878418","5.566889762878418","5.566889762878418","5.499078750610352","5.499078750610352","5.499078750610352"
"4900","5.518009185791016","5.518009185791016","5.518009185791016","5.485435485839844","5.485435485839844","5.485435485839844","5.569417953491211","5.569417953491211","5.569417953491211"
"5000","5.570835113525391","5.570835113525391","5.570835113525391","5.549908638000488","5.549908638000488","5.549908638000488","5.526739120483398","5.526739120483398","5.526739120483398"
"5100","5.512012481689453","5.512012481689453","5.512012481689453","5.534323215484619","5.534323215484619","5.534323215484619","5.567971706390381","5.567971706390381","5.567971706390381"
"5200","5.524378776550293","5.524378776550293","5.524378776550293","5.484952926635742","5.484952926635742","5.484952926635742","5.5817551612854","5.5817551612854","5.5817551612854"
"5300","5.533792495727539","5.533792495727539","5.533792495727539","5.605259895324707","5.605259895324707","5.605259895324707","5.529595851898193","5.529595851898193","5.529595851898193"
"5400","5.554780006408691","5.554780006408691","5.554780006408691","5.558196067810059","5.558196067810059","5.558196067810059","5.515013694763184","5.515013694763184","5.515013694763184"
"5500","5.506766319274902","5.506766319274902","5.506766319274902","5.432096004486084","5.432096004486084","5.432096004486084","5.48003625869751","5.48003625869751","5.48003625869751"
"5600","5.521668434143066","5.521668434143066","5.521668434143066","5.575892448425293","5.575892448425293","5.575892448425293","5.506916522979736","5.506916522979736","5.506916522979736"
"5700","5.498959064483643","5.498959064483643","5.498959064483643","5.528280735015869","5.528280735015869","5.528280735015869","5.520334243774414","5.520334243774414","5.520334243774414"
"5800","5.5203938484191895","5.5203938484191895","5.5203938484191895","5.585763454437256","5.585763454437256","5.585763454437256","5.492452621459961","5.492452621459961","5.492452621459961"
"5900","5.556474208831787","5.556474208831787","5.556474208831787","5.558964252471924","5.558964252471924","5.558964252471924","5.525814056396484","5.525814056396484","5.525814056396484"
"6000","5.567948341369629","5.567948341369629","5.567948341369629","5.517659664154053","5.517659664154053","5.517659664154053","5.556952476501465","5.556952476501465","5.556952476501465"
"6100","5.563634395599365","5.563634395599365","5.563634395599365","5.539575099945068","5.539575099945068","5.539575099945068","5.502363204956055","5.502363204956055","5.502363204956055"
"6200","5.553106307983398","5.553106307983398","5.553106307983398","5.55715799331665","5.55715799331665","5.55715799331665","5.528487682342529","5.528487682342529","5.528487682342529"
"6300","5.556962013244629","5.556962013244629","5.556962013244629","5.508399963378906","5.508399963378906","5.508399963378906","5.531787395477295","5.531787395477295","5.531787395477295"
"6400","5.500804901123047","5.500804901123047","5.500804901123047","5.504466533660889","5.504466533660889","5.504466533660889","5.545100212097168","5.545100212097168","5.545100212097168"
"6500","5.490426540374756","5.490426540374756","5.490426540374756","5.54183292388916","5.54183292388916","5.54183292388916","5.54133939743042","5.54133939743042","5.54133939743042"
"6600","5.590658187866211","5.590658187866211","5.590658187866211","5.518533229827881","5.518533229827881","5.518533229827881","5.519570350646973","5.519570350646973","5.519570350646973"
"6700","5.559493064880371","5.559493064880371","5.559493064880371","5.529797554016113","5.529797554016113","5.529797554016113","5.5173821449279785","5.5173821449279785","5.5173821449279785"
"6800","5.478611469268799","5.478611469268799","5.478611469268799","5.515780925750732","5.515780925750732","5.515780925750732","5.551918029785156","5.551918029785156","5.551918029785156"
"6900","5.495843887329102","5.495843887329102","5.495843887329102","5.578115463256836","5.578115463256836","5.578115463256836","5.569628715515137","5.569628715515137","5.569628715515137"
"7000","5.481429100036621","5.481429100036621","5.481429100036621","5.507873058319092","5.507873058319092","5.507873058319092","5.5098676681518555","5.5098676681518555","5.5098676681518555"
"7100","5.614521503448486","5.614521503448486","5.614521503448486","5.53452730178833","5.53452730178833","5.53452730178833","5.561683177947998","5.561683177947998","5.561683177947998"
"7200","5.536523342132568","5.536523342132568","5.536523342132568","5.5789408683776855","5.5789408683776855","5.5789408683776855","5.50660514831543","5.50660514831543","5.50660514831543"
"7300","5.529379844665527","5.529379844665527","5.529379844665527","5.518588066101074","5.518588066101074","5.518588066101074","5.506287097930908","5.506287097930908","5.506287097930908"
"7400","5.515717029571533","5.515717029571533","5.515717029571533","5.55555534362793","5.55555534362793","5.55555534362793","5.513566970825195","5.513566970825195","5.513566970825195"
"7500","5.4983720779418945","5.4983720779418945","5.4983720779418945","5.5196757316589355","5.5196757316589355","5.5196757316589355","5.522058486938477","5.522058486938477","5.522058486938477"
"7600","5.532412528991699","5.532412528991699","5.532412528991699","5.535825252532959","5.535825252532959","5.535825252532959","5.517830848693848","5.517830848693848","5.517830848693848"
"7700","5.528951168060303","5.528951168060303","5.528951168060303","5.566472053527832","5.566472053527832","5.566472053527832","5.604135513305664","5.604135513305664","5.604135513305664"
"7800","5.555426597595215","5.555426597595215","5.555426597595215","5.53702974319458","5.53702974319458","5.53702974319458","5.524806499481201","5.524806499481201","5.524806499481201"
"7900","5.531522274017334","5.531522274017334","5.531522274017334","5.512178421020508","5.512178421020508","5.512178421020508","5.584104537963867","5.584104537963867","5.584104537963867"
"8000","5.579582691192627","5.579582691192627","5.579582691192627","5.532339096069336","5.532339096069336","5.532339096069336","5.545069217681885","5.545069217681885","5.545069217681885"
"8100","5.5000152587890625","5.5000152587890625","5.5000152587890625","5.536344051361084","5.536344051361084","5.536344051361084","5.4959940910339355","5.4959940910339355","5.4959940910339355"
"8200","5.502105712890625","5.502105712890625","5.502105712890625","5.558648586273193","5.558648586273193","5.558648586273193","5.454188346862793","5.454188346862793","5.454188346862793"
"8300","5.520073413848877","5.520073413848877","5.520073413848877","5.541934013366699","5.541934013366699","5.541934013366699","5.5240325927734375","5.5240325927734375","5.5240325927734375"
"8400","5.556443691253662","5.556443691253662","5.556443691253662","5.531980514526367","5.531980514526367","5.531980514526367","5.534755229949951","5.534755229949951","5.534755229949951"
"8500","5.5687737464904785","5.5687737464904785","5.5687737464904785","5.522687911987305","5.522687911987305","5.522687911987305","5.538915634155273","5.538915634155273","5.538915634155273"
"8600","5.475864410400391","5.475864410400391","5.475864410400391","5.562254428863525","5.562254428863525","5.562254428863525","5.525543212890625","5.525543212890625","5.525543212890625"
"8700","5.5401411056518555","5.5401411056518555","5.5401411056518555","5.493566513061523","5.493566513061523","5.493566513061523","5.497896671295166","5.497896671295166","5.497896671295166"
"8800","5.505891799926758","5.505891799926758","5.505891799926758","5.530055999755859","5.530055999755859","5.530055999755859","5.558010578155518","5.558010578155518","5.558010578155518"
"8900","5.535870552062988","5.535870552062988","5.535870552062988","5.542442798614502","5.542442798614502","5.542442798614502","5.589173316955566","5.589173316955566","5.589173316955566"
"9000","5.519113063812256","5.519113063812256","5.519113063812256","5.51030969619751","5.51030969619751","5.51030969619751","5.503957748413086","5.503957748413086","5.503957748413086"
"9100","5.522832870483398","5.522832870483398","5.522832870483398","5.503453254699707","5.503453254699707","5.503453254699707","5.563024520874023","5.563024520874023","5.563024520874023"
"9200","5.560694694519043","5.560694694519043","5.560694694519043","5.455851078033447","5.455851078033447","5.455851078033447","5.522300720214844","5.522300720214844","5.522300720214844"
"9300","5.552069664001465","5.552069664001465","5.552069664001465","5.593827247619629","5.593827247619629","5.593827247619629","5.561600685119629","5.561600685119629","5.561600685119629"
"9400","5.529168605804443","5.529168605804443","5.529168605804443","5.533380508422852","5.533380508422852","5.533380508422852","5.519868850708008","5.519868850708008","5.519868850708008"
"9500","5.510796070098877","5.510796070098877","5.510796070098877","5.49852180480957","5.49852180480957","5.49852180480957","5.503575325012207","5.503575325012207","5.503575325012207"
"9600","5.538732051849365","5.538732051849365","5.538732051849365","5.476555824279785","5.476555824279785","5.476555824279785","5.560256004333496","5.560256004333496","5.560256004333496"
"9700","5.5640668869018555","5.5640668869018555","5.5640668869018555","5.479030132293701","5.479030132293701","5.479030132293701","5.533034801483154","5.533034801483154","5.533034801483154"
"9800","5.549814701080322","5.549814701080322","5.549814701080322","5.528569221496582","5.528569221496582","5.528569221496582","5.503806114196777","5.503806114196777","5.503806114196777"
"9900","5.53863525390625","5.53863525390625","5.53863525390625","5.52139949798584","5.52139949798584","5.52139949798584","5.52298641204834","5.52298641204834","5.52298641204834"
"10000","5.537211894989014","5.537211894989014","5.537211894989014","5.51707649230957","5.51707649230957","5.51707649230957","5.575165748596191","5.575165748596191","5.575165748596191"
"10100","5.532611846923828","5.532611846923828","5.532611846923828","5.6016082763671875","5.6016082763671875","5.6016082763671875","5.566308975219727","5.566308975219727","5.566308975219727"
"10200","5.508630275726318","5.508630275726318","5.508630275726318","5.521437644958496","5.521437644958496","5.521437644958496","5.535338401794434","5.535338401794434","5.535338401794434"
"10300","5.545764923095703","5.545764923095703","5.545764923095703","5.504745006561279","5.504745006561279","5.504745006561279","5.511622905731201","5.511622905731201","5.511622905731201"
"10400","5.521865367889404","5.521865367889404","5.521865367889404","5.441871643066406","5.441871643066406","5.441871643066406","5.531303882598877","5.531303882598877","5.531303882598877"
"10500","5.527202129364014","5.527202129364014","5.527202129364014","5.505595684051514","5.505595684051514","5.505595684051514","5.550727844238281","5.550727844238281","5.550727844238281"
"10600","5.509999752044678","5.509999752044678","5.509999752044678","5.578893661499023","5.578893661499023","5.578893661499023","5.511163711547852","5.511163711547852","5.511163711547852"
"10700","5.487964153289795","5.487964153289795","5.487964153289795","5.58944845199585","5.58944845199585","5.58944845199585","5.521739959716797","5.521739959716797","5.521739959716797"
"10800","5.511725902557373","5.511725902557373","5.511725902557373","5.533009052276611","5.533009052276611","5.533009052276611","5.525874614715576","5.525874614715576","5.525874614715576"
"10900","5.541718482971191","5.541718482971191","5.541718482971191","5.562635898590088","5.562635898590088","5.562635898590088","5.5409135818481445","5.5409135818481445","5.5409135818481445"
"11000","5.479916572570801","5.479916572570801","5.479916572570801","5.525810241699219","5.525810241699219","5.525810241699219","5.529060363769531","5.529060363769531","5.529060363769531"
"11100","5.54802131652832","5.54802131652832","5.54802131652832","5.5365166664123535","5.5365166664123535","5.5365166664123535","5.580498218536377","5.580498218536377","5.580498218536377"
"11200","5.514686584472656","5.514686584472656","5.514686584472656","5.553481101989746","5.553481101989746","5.553481101989746","5.511035442352295","5.511035442352295","5.511035442352295"
"11300","5.5169219970703125","5.5169219970703125","5.5169219970703125","5.547679901123047","5.547679901123047","5.547679901123047","5.588317394256592","5.588317394256592","5.588317394256592"
"11400","5.546633720397949","5.546633720397949","5.546633720397949","5.569105625152588","5.569105625152588","5.569105625152588","5.519774913787842","5.519774913787842","5.519774913787842"
"11500","5.539102554321289","5.539102554321289","5.539102554321289","5.50669527053833","5.50669527053833","5.50669527053833","5.482975959777832","5.482975959777832","5.482975959777832"
"11600","5.5420823097229","5.5420823097229","5.5420823097229","5.570002555847168","5.570002555847168","5.570002555847168","5.5293192863464355","5.5293192863464355","5.5293192863464355"
"11700","5.540779113769531","5.540779113769531","5.540779113769531","5.5356597900390625","5.5356597900390625","5.5356597900390625","5.451691627502441","5.451691627502441","5.451691627502441"
"11800","5.5180792808532715","5.5180792808532715","5.5180792808532715","5.518876075744629","5.518876075744629","5.518876075744629","5.53269624710083","5.53269624710083","5.53269624710083"
"11900","5.571199893951416","5.571199893951416","5.571199893951416","5.540139675140381","5.540139675140381","5.540139675140381","5.496546745300293","5.496546745300293","5.496546745300293"
"12000","5.53829288482666","5.53829288482666","5.53829288482666","5.56891393661499","5.56891393661499","5.56891393661499","5.6110920906066895","5.6110920906066895","5.6110920906066895"
"12100","5.565916538238525","5.565916538238525","5.565916538238525","5.554471015930176","5.554471015930176","5.554471015930176","5.528739929199219","5.528739929199219","5.528739929199219"
"12200","5.577866554260254","5.577866554260254","5.577866554260254","5.543081283569336","5.543081283569336","5.543081283569336","5.491634845733643","5.491634845733643","5.491634845733643"
"12300","5.547908782958984","5.547908782958984","5.547908782958984","5.517029762268066","5.517029762268066","5.517029762268066","5.515941143035889","5.515941143035889","5.515941143035889"
"12400","5.538669586181641","5.538669586181641","5.538669586181641","5.519967079162598","5.519967079162598","5.519967079162598","5.556882381439209","5.556882381439209","5.556882381439209"
"12500","5.528178691864014","5.528178691864014","5.528178691864014","5.547494888305664","5.547494888305664","5.547494888305664","5.544839859008789","5.544839859008789","5.544839859008789"
"12600","5.5682172775268555","5.5682172775268555","5.5682172775268555","5.551263809204102","5.551263809204102","5.551263809204102","5.497655391693115","5.497655391693115","5.497655391693115"
"12700","5.502127647399902","5.502127647399902","5.502127647399902","5.509435653686523","5.509435653686523","5.509435653686523","5.574571132659912","5.574571132659912","5.574571132659912"
"12800","5.503427982330322","5.503427982330322","5.503427982330322","5.524519920349121","5.524519920349121","5.524519920349121","5.525858402252197","5.525858402252197","5.525858402252197"
"12900","5.494971752166748","5.494971752166748","5.494971752166748","5.496420860290527","5.496420860290527","5.496420860290527","5.515036106109619","5.515036106109619","5.515036106109619"
"13000","5.530364513397217","5.530364513397217","5.530364513397217","5.501794815063477","5.501794815063477","5.501794815063477","5.5563178062438965","5.5563178062438965","5.5563178062438965"
"13100","5.534270286560059","5.534270286560059","5.534270286560059","5.507884979248047","5.507884979248047","5.507884979248047","5.579021453857422","5.579021453857422","5.579021453857422"
"13200","5.511312484741211","5.511312484741211","5.511312484741211","5.563275337219238","5.563275337219238","5.563275337219238","5.473483562469482","5.473483562469482","5.473483562469482"
"13300","5.545416831970215","5.545416831970215","5.545416831970215","5.517719268798828","5.517719268798828","5.517719268798828","5.543976783752441","5.543976783752441","5.543976783752441"
"13400","5.495816230773926","5.495816230773926","5.495816230773926","5.505812168121338","5.505812168121338","5.505812168121338","5.518020153045654","5.518020153045654","5.518020153045654"
"13500","5.574459075927734","5.574459075927734","5.574459075927734","5.527697563171387","5.527697563171387","5.527697563171387","5.547585487365723","5.547585487365723","5.547585487365723"
"13600","5.492047309875488","5.492047309875488","5.492047309875488","5.48982572555542","5.48982572555542","5.48982572555542","5.540202617645264","5.540202617645264","5.540202617645264"
"13700","5.560776710510254","5.560776710510254","5.560776710510254","5.526245594024658","5.526245594024658","5.526245594024658","5.524391174316406","5.524391174316406","5.524391174316406"
"13800","5.547872543334961","5.547872543334961","5.547872543334961","5.526564121246338","5.526564121246338","5.526564121246338","5.511752128601074","5.511752128601074","5.511752128601074"
"13900","5.5266242027282715","5.5266242027282715","5.5266242027282715","5.568694591522217","5.568694591522217","5.568694591522217","5.487935543060303","5.487935543060303","5.487935543060303"
"14000","5.51291561126709","5.51291561126709","5.51291561126709","5.505441188812256","5.505441188812256","5.505441188812256","5.521300315856934","5.521300315856934","5.521300315856934"
"14100","5.500758647918701","5.500758647918701","5.500758647918701","5.513458251953125","5.513458251953125","5.513458251953125","5.509829044342041","5.509829044342041","5.509829044342041"
"14200","5.499884128570557","5.499884128570557","5.499884128570557","5.520674705505371","5.520674705505371","5.520674705505371","5.545659065246582","5.545659065246582","5.545659065246582"
"14300","5.505998134613037","5.505998134613037","5.505998134613037","5.5152587890625","5.5152587890625","5.5152587890625","5.578666687011719","5.578666687011719","5.578666687011719"
"14400","5.543707370758057","5.543707370758057","5.543707370758057","5.536055564880371","5.536055564880371","5.536055564880371","5.523698329925537","5.523698329925537","5.523698329925537"
"14500","5.4968156814575195","5.4968156814575195","5.4968156814575195","5.506268501281738","5.506268501281738","5.506268501281738","5.483556747436523","5.483556747436523","5.483556747436523"
"14600","5.542234420776367","5.542234420776367","5.542234420776367","5.514403343200684","5.514403343200684","5.514403343200684","5.543379783630371","5.543379783630371","5.543379783630371"
"14700","5.516124725341797","5.516124725341797","5.516124725341797","5.532802104949951","5.532802104949951","5.532802104949951","5.552239418029785","5.552239418029785","5.552239418029785"
"14800","5.5177788734436035","5.5177788734436035","5.5177788734436035","5.505956649780273","5.505956649780273","5.505956649780273","5.552010536193848","5.552010536193848","5.552010536193848"
"14900","5.325218677520752","5.325218677520752","5.325218677520752","5.491274356842041","5.491274356842041","5.491274356842041","5.560178279876709","5.560178279876709","5.560178279876709"
"15000","5.330358982086182","5.330358982086182","5.330358982086182","5.506748676300049","5.506748676300049","5.506748676300049","5.522640705108643","5.522640705108643","5.522640705108643"
"15100","5.234796047210693","5.234796047210693","5.234796047210693","5.481063365936279","5.481063365936279","5.481063365936279","5.465777397155762","5.465777397155762","5.465777397155762"
"15200","5.609409332275391","5.609409332275391","5.609409332275391","5.501254558563232","5.501254558563232","5.501254558563232","5.538153648376465","5.538153648376465","5.538153648376465"
"15300","5.60098934173584","5.60098934173584","5.60098934173584","5.501871585845947","5.501871585845947","5.501871585845947","5.539940357208252","5.539940357208252","5.539940357208252"
"15400","5.0397562980651855","5.0397562980651855","5.0397562980651855","5.557388782501221","5.557388782501221","5.557388782501221","5.5198798179626465","5.5198798179626465","5.5198798179626465"
"15500","5.3641276359558105","5.3641276359558105","5.3641276359558105","5.498160362243652","5.498160362243652","5.498160362243652","5.566122055053711","5.566122055053711","5.566122055053711"
"15600","5.345164775848389","5.345164775848389","5.345164775848389","5.5596604347229","5.5596604347229","5.5596604347229","5.560563564300537","5.560563564300537","5.560563564300537"
"15700","5.497245788574219","5.497245788574219","5.497245788574219","5.567030429840088","5.567030429840088","5.567030429840088","5.553170204162598","5.553170204162598","5.553170204162598"
"15800","5.524332523345947","5.524332523345947","5.524332523345947","5.512335300445557","5.512335300445557","5.512335300445557","5.514053821563721","5.514053821563721","5.514053821563721"
"15900","5.190668106079102","5.190668106079102","5.190668106079102","5.508047580718994","5.508047580718994","5.508047580718994","5.523795127868652","5.523795127868652","5.523795127868652"
"16000","5.179289817810059","5.179289817810059","5.179289817810059","5.534138202667236","5.534138202667236","5.534138202667236","5.523935317993164","5.523935317993164","5.523935317993164"
"16100","5.471290588378906","5.471290588378906","5.471290588378906","5.556102275848389","5.556102275848389","5.556102275848389","5.531441688537598","5.531441688537598","5.531441688537598"
"16200","5.553107738494873","5.553107738494873","5.553107738494873","5.532355308532715","5.532355308532715","5.532355308532715","5.490682601928711","5.490682601928711","5.490682601928711"
"16300","5.5261383056640625","5.5261383056640625","5.5261383056640625","5.535068511962891","5.535068511962891","5.535068511962891","5.54102897644043","5.54102897644043","5.54102897644043"
"16400","5.161738872528076","5.161738872528076","5.161738872528076","5.533560752868652","5.533560752868652","5.533560752868652","5.533915042877197","5.533915042877197","5.533915042877197"
"16500","5.161750316619873","5.161750316619873","5.161750316619873","5.4825119972229","5.4825119972229","5.4825119972229","5.516241550445557","5.516241550445557","5.516241550445557"
"16600","5.1265034675598145","5.1265034675598145","5.1265034675598145","5.568603992462158","5.568603992462158","5.568603992462158","5.555131435394287","5.555131435394287","5.555131435394287"
"16700","5.329479694366455","5.329479694366455","5.329479694366455","5.4511332511901855","5.4511332511901855","5.4511332511901855","5.525243759155273","5.525243759155273","5.525243759155273"
"16800","5.543216228485107","5.543216228485107","5.543216228485107","2.554678440093994","2.554678440093994","2.554678440093994","5.54210090637207","5.54210090637207","5.54210090637207"
"16900","5.211254119873047","5.211254119873047","5.211254119873047","7.234429359436035","7.234429359436035","7.234429359436035","5.520759582519531","5.520759582519531","5.520759582519531"
"17000","0.05506708472967148","0.05506708472967148","0.05506708472967148","3.238525152206421","3.238525152206421","3.238525152206421","5.523972034454346","5.523972034454346","5.523972034454346"
"17100","0.0011230657109990716","0.0011230657109990716","0.0011230657109990716","4.892813682556152","4.892813682556152","4.892813682556152","5.590577602386475","5.590577602386475","5.590577602386475"
"17200","0.0004176409565843642","0.0004176409565843642","0.0004176409565843642","5.55566930770874","5.55566930770874","5.55566930770874","5.529311180114746","5.529311180114746","5.529311180114746"
"17300","0.0004697259282693267","0.0004697259282693267","0.0004697259282693267","5.606871604919434","5.606871604919434","5.606871604919434","5.552228927612305","5.552228927612305","5.552228927612305"
"17400","0.00030517482082359493","0.00030517482082359493","0.00030517482082359493","4.898544788360596","4.898544788360596","4.898544788360596","5.524994373321533","5.524994373321533","5.524994373321533"
