"Step","convolv-simple-sparse-offset-100 - loss","convolv-simple-sparse-offset-100 - loss__MIN","convolv-simple-sparse-offset-100 - loss__MAX"
"3300","5.508421897888184","5.508421897888184","5.508421897888184"
"3400","5.590192794799805","5.590192794799805","5.590192794799805"
"3500","5.566506862640381","5.566506862640381","5.566506862640381"
"3600","5.547575950622559","5.547575950622559","5.547575950622559"
"3700","5.57188606262207","5.57188606262207","5.57188606262207"
"3800","5.533596038818359","5.533596038818359","5.533596038818359"
"3900","5.609867095947266","5.609867095947266","5.609867095947266"
"4000","5.516777515411377","5.516777515411377","5.516777515411377"
"4100","5.573235511779785","5.573235511779785","5.573235511779785"
"4200","5.51789665222168","5.51789665222168","5.51789665222168"
"4300","5.54611349105835","5.54611349105835","5.54611349105835"
"4400","5.494220733642578","5.494220733642578","5.494220733642578"
"4500","5.535253524780273","5.535253524780273","5.535253524780273"
"4600","5.582488536834717","5.582488536834717","5.582488536834717"
"4700","5.50191068649292","5.50191068649292","5.50191068649292"
"4800","5.532644748687744","5.532644748687744","5.532644748687744"
"4900","5.550396919250488","5.550396919250488","5.550396919250488"
"5000","5.58815860748291","5.58815860748291","5.58815860748291"
"5100","5.495632648468018","5.495632648468018","5.495632648468018"
"5200","5.553009510040283","5.553009510040283","5.553009510040283"
"5300","5.5653228759765625","5.5653228759765625","5.5653228759765625"
"5400","5.536512851715088","5.536512851715088","5.536512851715088"
"5500","5.492086410522461","5.492086410522461","5.492086410522461"
"5600","5.539273262023926","5.539273262023926","5.539273262023926"
"5700","5.592609882354736","5.592609882354736","5.592609882354736"
"5800","5.517157077789307","5.517157077789307","5.517157077789307"
"5900","5.4815592765808105","5.4815592765808105","5.4815592765808105"
"6000","5.481134414672852","5.481134414672852","5.481134414672852"
"6100","5.54557466506958","5.54557466506958","5.54557466506958"
"6200","5.487990856170654","5.487990856170654","5.487990856170654"
"6300","5.52913761138916","5.52913761138916","5.52913761138916"
"6400","5.586999416351318","5.586999416351318","5.586999416351318"
"6500","5.558685779571533","5.558685779571533","5.558685779571533"
"6600","5.540012359619141","5.540012359619141","5.540012359619141"
"6700","5.572750568389893","5.572750568389893","5.572750568389893"
"6800","5.501625061035156","5.501625061035156","5.501625061035156"
"6900","5.591607570648193","5.591607570648193","5.591607570648193"
"7000","5.525810718536377","5.525810718536377","5.525810718536377"
"7100","5.603981018066406","5.603981018066406","5.603981018066406"
"7200","5.527816295623779","5.527816295623779","5.527816295623779"
"7300","5.532879829406738","5.532879829406738","5.532879829406738"
"7400","5.55595588684082","5.55595588684082","5.55595588684082"
"7500","5.515050411224365","5.515050411224365","5.515050411224365"
"7600","5.570431232452393","5.570431232452393","5.570431232452393"
"7700","5.549429893493652","5.549429893493652","5.549429893493652"
"7800","5.516365051269531","5.516365051269531","5.516365051269531"
"7900","5.532992362976074","5.532992362976074","5.532992362976074"
"8000","5.4934611320495605","5.4934611320495605","5.4934611320495605"
"8100","5.515727519989014","5.515727519989014","5.515727519989014"
"8200","5.553590774536133","5.553590774536133","5.553590774536133"
"8300","5.550597190856934","5.550597190856934","5.550597190856934"
"8400","5.546444416046143","5.546444416046143","5.546444416046143"
"8500","5.483712196350098","5.483712196350098","5.483712196350098"
"8600","5.53889799118042","5.53889799118042","5.53889799118042"
"8700","5.596578121185303","5.596578121185303","5.596578121185303"
"8800","5.491356372833252","5.491356372833252","5.491356372833252"
"8900","5.497688293457031","5.497688293457031","5.497688293457031"
"9000","5.589099407196045","5.589099407196045","5.589099407196045"
"9100","5.528525352478027","5.528525352478027","5.528525352478027"
"9200","5.517712593078613","5.517712593078613","5.517712593078613"
"9300","5.3761491775512695","5.3761491775512695","5.3761491775512695"
"9400","5.2441840171813965","5.2441840171813965","5.2441840171813965"
"9500","5.440615177154541","5.440615177154541","5.440615177154541"
"9600","5.602808952331543","5.602808952331543","5.602808952331543"
"9700","5.136258125305176","5.136258125305176","5.136258125305176"
"9800","3.970066547393799","3.970066547393799","3.970066547393799"
"9900","4.68546199798584","4.68546199798584","4.68546199798584"
"10000","5.043458461761475","5.043458461761475","5.043458461761475"
"10100","5.238124847412109","5.238124847412109","5.238124847412109"
"10200","6.299676895141602","6.299676895141602","6.299676895141602"
"10300","5.518187522888184","5.518187522888184","5.518187522888184"
"10400","4.981869220733643","4.981869220733643","4.981869220733643"
"10500","5.504645824432373","5.504645824432373","5.504645824432373"
"10600","5.144920825958252","5.144920825958252","5.144920825958252"
"10700","5.153985977172852","5.153985977172852","5.153985977172852"
"10800","5.220186710357666","5.220186710357666","5.220186710357666"
"10900","4.208611488342285","4.208611488342285","4.208611488342285"
"11000","1.3365044593811035","1.3365044593811035","1.3365044593811035"
"11100","0.34527450799942017","0.34527450799942017","0.34527450799942017"
"11200","0.014333570376038551","0.014333570376038551","0.014333570376038551"
"11300","0.022350626066327095","0.022350626066327095","0.022350626066327095"
"11400","0.04939898103475571","0.04939898103475571","0.04939898103475571"
"11500","0.027774663642048836","0.027774663642048836","0.027774663642048836"
"11600","0.00713102612644434","0.00713102612644434","0.00713102612644434"
"11700","0.11313019692897797","0.11313019692897797","0.11313019692897797"
"11800","0.0024283728562295437","0.0024283728562295437","0.0024283728562295437"
"11900","0.0008978687110356987","0.0008978687110356987","0.0008978687110356987"
"12000","0.0007614669157192111","0.0007614669157192111","0.0007614669157192111"
"12100","0.00015815549704711884","0.00015815549704711884","0.00015815549704711884"
"12200","0.00017574346566107124","0.00017574346566107124","0.00017574346566107124"
"12300","0.0008418214274570346","0.0008418214274570346","0.0008418214274570346"
"12400","0.0002653375850059092","0.0002653375850059092","0.0002653375850059092"
"12500","0.00015145837096497416","0.00015145837096497416","0.00015145837096497416"
"12600","0.0003127078234683722","0.0003127078234683722","0.0003127078234683722"
"12700","0.00013559983926825225","0.00013559983926825225","0.00013559983926825225"
"12800","0.000051522772992029786","0.000051522772992029786","0.000051522772992029786"
"12900","0.000051166578487027436","0.000051166578487027436","0.000051166578487027436"
"13000","0.5915207862854004","0.5915207862854004","0.5915207862854004"
"13100","0.1516493558883667","0.1516493558883667","0.1516493558883667"
"13200","0.0011227744398638606","0.0011227744398638606","0.0011227744398638606"
"13300","0.0002844285045284778","0.0002844285045284778","0.0002844285045284778"
"13400","0.00013075106835458428","0.00013075106835458428","0.00013075106835458428"
"13500","0.0003309361345600337","0.0003309361345600337","0.0003309361345600337"
"13600","0.00003386897878954187","0.00003386897878954187","0.00003386897878954187"
"13700","0.00007268020272022113","0.00007268020272022113","0.00007268020272022113"
"13800","0.000021263469534460455","0.000021263469534460455","0.000021263469534460455"
"13900","0.00007066914986353368","0.00007066914986353368","0.00007066914986353368"
"14000","0.000026903144316747785","0.000026903144316747785","0.000026903144316747785"
"14100","0.000018030081264441833","0.000018030081264441833","0.000018030081264441833"
"14200","0.000022641823306912556","0.000022641823306912556","0.000022641823306912556"
"14300","0.000033942375011974946","0.000033942375011974946","0.000033942375011974946"
"14400","0.000025957109755836427","0.000025957109755836427","0.000025957109755836427"
"14500","0.00003620637289714068","0.00003620637289714068","0.00003620637289714068"
"14600","0.000033332034945487976","0.000033332034945487976","0.000033332034945487976"
"14700","0.00026926552527584136","0.00026926552527584136","0.00026926552527584136"
"14800","0.000024422415663138963","0.000024422415663138963","0.000024422415663138963"
"14900","0.000007167372586991405","0.000007167372586991405","0.000007167372586991405"
"15000","0.000020265171770006418","0.000020265171770006418","0.000020265171770006418"
"15100","0.000027961383239016868","0.000027961383239016868","0.000027961383239016868"
"15200","0.000010982043932017405","0.000010982043932017405","0.000010982043932017405"
"15300","0.000016696076272637583","0.000016696076272637583","0.000016696076272637583"
"15400","0.000012546622201625723","0.000012546622201625723","0.000012546622201625723"
"15500","0.000010438147000968456","0.000010438147000968456","0.000010438147000968456"
"15600","0.00001580989010108169","0.00001580989010108169","0.00001580989010108169"
"15700","0.000011563085536181461","0.000011563085536181461","0.000011563085536181461"
"15800","0.10404966026544571","0.10404966026544571","0.10404966026544571"
"15900","0.1961577981710434","0.1961577981710434","0.1961577981710434"
"16000","0.013292527757585049","0.013292527757585049","0.013292527757585049"
"16100","0.0004030012642033398","0.0004030012642033398","0.0004030012642033398"
"16200","0.00039299536729231477","0.00039299536729231477","0.00039299536729231477"
"16300","0.00003683292379719205","0.00003683292379719205","0.00003683292379719205"
"16400","0.000018439701307215728","0.000018439701307215728","0.000018439701307215728"
"16500","0.000013224592294136528","0.000013224592294136528","0.000013224592294136528"
"16600","0.000009380180927109905","0.000009380180927109905","0.000009380180927109905"
"16700","0.000015504425391554832","0.000015504425391554832","0.000015504425391554832"
"16800","0.000020599891286110505","0.000020599891286110505","0.000020599891286110505"
"16900","0.00002175431654904969","0.00002175431654904969","0.00002175431654904969"
"17000","0.00004032544529763982","0.00004032544529763982","0.00004032544529763982"
"17100","0.000009685630175226834","0.000009685630175226834","0.000009685630175226834"
"17200","0.000019884742869180627","0.000019884742869180627","0.000019884742869180627"
"17300","0.00001176406385638984","0.00001176406385638984","0.00001176406385638984"
"17400","0.000011309793080727104","0.000011309793080727104","0.000011309793080727104"
"17500","0.00000733872411728953","0.00000733872411728953","0.00000733872411728953"
"17600","0.000006265890988288447","0.000006265890988288447","0.000006265890988288447"
"17700","0.00001314262772211805","0.00001314262772211805","0.00001314262772211805"
"17800","0.0000061242858464538585","0.0000061242858464538585","0.0000061242858464538585"
"17900","0.000011831116353278048","0.000011831116353278048","0.000011831116353278048"
"18000","0.000013015741387789603","0.000013015741387789603","0.000013015741387789603"
"18100","0.000007621845725225285","0.000007621845725225285","0.000007621845725225285"
"18200","0.000004671494480135152","0.000004671494480135152","0.000004671494480135152"
"18300","0.000008739430086279754","0.000008739430086279754","0.000008739430086279754"
"18400","0.0000054686915973434225","0.0000054686915973434225","0.0000054686915973434225"
"18500","0.000012218724805279635","0.000012218724805279635","0.000012218724805279635"
"18600","0.000008620231710665394","0.000008620231710665394","0.000008620231710665394"
"18700","0.00002283398680447135","0.00002283398680447135","0.00002283398680447135"
"18800","0.000003434703330640332","0.000003434703330640332","0.000003434703330640332"
"18900","0.000007502677362936083","0.000007502677362936083","0.000007502677362936083"
"19000","0.000002756707999651553","0.000002756707999651553","0.000002756707999651553"
"19100","0.000006079612830944825","0.000006079612830944825","0.000006079612830944825"
"19200","0.000004596985036187107","0.000004596985036187107","0.000004596985036187107"
"19300","0.000005677319222741062","0.000005677319222741062","0.000005677319222741062"
"19400","0.000007063054908940103","0.000007063054908940103","0.000007063054908940103"
"19500","0.000005267533651931444","0.000005267533651931444","0.000005267533651931444"
"19600","0.000004388360139273573","0.000004388360139273573","0.000004388360139273573"
"19700","0.0000020042020878463518","0.0000020042020878463518","0.0000020042020878463518"
"19800","0.000005446320301416563","0.000005446320301416563","0.000005446320301416563"
"19900","0.0000032111906875798013","0.0000032111906875798013","0.0000032111906875798013"
"20000","0.000004552276095637353","0.000004552276095637353","0.000004552276095637353"
"20100","0.000005334583420335548","0.000005334583420335548","0.000005334583420335548"
"20200","0.000004775776687893085","0.000004775776687893085","0.000004775776687893085"
"20300","0.000013089967978885397","0.000013089967978885397","0.000013089967978885397"
"20400","0.000002987674633914139","0.000002987674633914139","0.000002987674633914139"
"20500","0.000006191301963553997","0.000006191301963553997","0.000006191301963553997"
"20600","0.000002607692067613243","0.000002607692067613243","0.000002607692067613243"
"20700","0.000004231909770169295","0.000004231909770169295","0.000004231909770169295"
"20800","0.0000023618279101356165","0.0000023618279101356165","0.0000023618279101356165"
"20900","0.0000037997808703948976","0.0000037997808703948976","0.0000037997808703948976"
"21000","8.568162002120516e-7","8.568162002120516e-7","8.568162002120516e-7"
"21100","0.000001721081389405299","0.000001721081389405299","0.000001721081389405299"
"21200","0.00000429895499109989","0.00000429895499109989","0.00000429895499109989"
"21300","0.0000024959383608802455","0.0000024959383608802455","0.0000024959383608802455"
"21400","8.493655059282901e-7","8.493655059282901e-7","8.493655059282901e-7"
"21500","0.0000026374932531325612","0.0000026374932531325612","0.0000026374932531325612"
"21600","0.0000016167707599379355","0.0000016167707599379355","0.0000016167707599379355"
"21700","0.000002339464344913722","0.000002339464344913722","0.000002339464344913722"
"21800","0.0000010505302725505317","0.0000010505302725505317","0.0000010505302725505317"
"21900","0.0000013634543165608193","0.0000013634543165608193","0.0000013634543165608193"
"22000","0.0000034197926197521156","0.0000034197926197521156","0.0000034197926197521156"
"22100","0.0000042393594412715174","0.0000042393594412715174","0.0000042393594412715174"
"22200","8.344642878910236e-7","8.344642878910236e-7","8.344642878910236e-7"
"22300","0.0000015124661558729713","0.0000015124661558729713","0.0000015124661558729713"
"22400","0.0000011697396757881506","0.0000011697396757881506","0.0000011697396757881506"
"22500","8.344644015778613e-7","8.344644015778613e-7","8.344644015778613e-7"
"22600","0.000002861014309019083","0.000002861014309019083","0.000002861014309019083"
"22700","0.0000015422672277054517","0.0000015422672277054517","0.0000015422672277054517"
"22800","0.000001609320065654174","0.000001609320065654174","0.000001609320065654174"
"22900","0.0000025704380277602468","0.0000025704380277602468","0.0000025704380277602468"
"23000","0.0000012591464155775611","0.0000012591464155775611","0.0000012591464155775611"
"23100","0.0000014826632650510874","0.0000014826632650510874","0.0000014826632650510874"
"23200","0.28536149859428406","0.28536149859428406","0.28536149859428406"
"23300","0.047001346945762634","0.047001346945762634","0.047001346945762634"
"23400","0.00004600346437655389","0.00004600346437655389","0.00004600346437655389"
"23500","0.00005461534601636231","0.00005461534601636231","0.00005461534601636231"
"23600","0.000046562716306652874","0.000046562716306652874","0.000046562716306652874"
"23700","0.000017322241546935402","0.000017322241546935402","0.000017322241546935402"
"23800","0.000012762451660819352","0.000012762451660819352","0.000012762451660819352"
"23900","0.00004385190914035775","0.00004385190914035775","0.00004385190914035775"
"24000","0.000023349446564679965","0.000023349446564679965","0.000023349446564679965"
"24100","0.000018305721823708154","0.000018305721823708154","0.000018305721823708154"
"24200","0.00003408526390558109","0.00003408526390558109","0.00003408526390558109"
"24300","0.00002570308788563125","0.00002570308788563125","0.00002570308788563125"
"24400","0.00002535348539822735","0.00002535348539822735","0.00002535348539822735"
"24500","0.00000710032736606081","0.00000710032736606081","0.00000710032736606081"
"24600","0.000009775047146831639","0.000009775047146831639","0.000009775047146831639"
"24700","0.00001474442888138583","0.00001474442888138583","0.00001474442888138583"
"24800","0.000008448877451883163","0.000008448877451883163","0.000008448877451883163"
"24900","0.000007584636477986351","0.000007584636477986351","0.000007584636477986351"
"25000","0.000008635121048428118","0.000008635121048428118","0.000008635121048428118"
"25100","0.000005274979685054859","0.000005274979685054859","0.000005274979685054859"
"25200","0.0000042989663597836625","0.0000042989663597836625","0.0000042989663597836625"
"25300","0.000005461246018967358","0.000005461246018967358","0.000005461246018967358"
"25400","0.000012799644537153654","0.000012799644537153654","0.000012799644537153654"
"25500","0.0000045224833229440264","0.0000045224833229440264","0.0000045224833229440264"
"25600","0.00000888846716406988","0.00000888846716406988","0.00000888846716406988"
"25700","0.000013470466001308523","0.000013470466001308523","0.000013470466001308523"
"25800","0.0000054835873015690595","0.0000054835873015690595","0.0000054835873015690595"
"25900","0.000010348708201490808","0.000010348708201490808","0.000010348708201490808"
"26000","0.000003971144906245172","0.000003971144906245172","0.000003971144906245172"
"26100","0.000006101969120209105","0.000006101969120209105","0.000006101969120209105"
"26200","0.0000057964589359471574","0.0000057964589359471574","0.0000057964589359471574"
"26300","0.7334927320480347","0.7334927320480347","0.7334927320480347"
"26400","0.0023173477966338396","0.0023173477966338396","0.0023173477966338396"
"26500","0.00001858820360212121","0.00001858820360212121","0.00001858820360212121"
"26600","0.00004489262937568128","0.00004489262937568128","0.00004489262937568128"
"26700","0.000017739397662808187","0.000017739397662808187","0.000017739397662808187"
"26800","0.000006757583832950331","0.000006757583832950331","0.000006757583832950331"
"26900","0.000004582031579047907","0.000004582031579047907","0.000004582031579047907"
"27000","0.000012382688510115258","0.000012382688510115258","0.000012382688510115258"
"27100","0.000004783214990311535","0.000004783214990311535","0.000004783214990311535"
"27200","0.000005602787950920174","0.000005602787950920174","0.000005602787950920174"
"27300","0.000005990219051454915","0.000005990219051454915","0.000005990219051454915"
"27400","0.0000056996459534275346","0.0000056996459534275346","0.0000056996459534275346"
"27500","0.00000766645280236844","0.00000766645280236844","0.00000766645280236844"
"27600","0.000004455424914340256","0.000004455424914340256","0.000004455424914340256"
"27700","0.0000047385419748025015","0.0000047385419748025015","0.0000047385419748025015"
"27800","0.000002831193114616326","0.000002831193114616326","0.000002831193114616326"
"27900","0.000007271692084032111","0.000007271692084032111","0.000007271692084032111"
"28000","0.0000054537836149393115","0.0000054537836149393115","0.0000054537836149393115"
"28100","0.000004179759343969636","0.000004179759343969636","0.000004179759343969636"
"28200","0.000003479400220385287","0.000003479400220385287","0.000003479400220385287"
"28300","0.0000036880196603306103","0.0000036880196603306103","0.0000036880196603306103"
"28400","0.00000312178349304304","0.00000312178349304304","0.00000312178349304304"
"28500","0.0000034198060347989667","0.0000034198060347989667","0.0000034198060347989667"
"28600","0.0000031590334401698783","0.0000031590334401698783","0.0000031590334401698783"
"28700","0.0000023990812678675866","0.0000023990812678675866","0.0000023990812678675866"
"28800","0.000005476145815919153","0.000005476145815919153","0.000005476145815919153"
"28900","0.000003986042429460213","0.000003986042429460213","0.000003986042429460213"
"29000","0.000003978591848863289","0.000003978591848863289","0.000003978591848863289"
"29100","0.000002339477759960573","0.000002339477759960573","0.000002339477759960573"
"29200","0.000003553913074938464","0.000003553913074938464","0.000003553913074938464"
"29300","0.0000033452956813562196","0.0000033452956813562196","0.0000033452956813562196"
"29400","0.0000010132774832527502","0.0000010132774832527502","0.0000010132774832527502"
"29500","0.000002026551101153018","0.000002026551101153018","0.000002026551101153018"
"29600","0.0000030621820314991055","0.0000030621820314991055","0.0000030621820314991055"
"29700","0.0000012814981573683326","0.0000012814981573683326","0.0000012814981573683326"
"29800","0.0000021904636469116667","0.0000021904636469116667","0.0000021904636469116667"
"29900","0.0000021159614789212355","0.0000021159614789212355","0.0000021159614789212355"
"30000","0.0000013858057172910776","0.0000013858057172910776","0.0000013858057172910776"
"30100","0.0000021383123112173053","0.0000021383123112173053","0.0000021383123112173053"
"30200","0.000002332026497242623","0.000002332026497242623","0.000002332026497242623"
"30300","0.00000302492844639346","0.00000302492844639346","0.00000302492844639346"
"30400","0.000002197917638113722","0.000002197917638113722","0.000002197917638113722"
"30500","0.0000030994333428679965","0.0000030994333428679965","0.0000030994333428679965"
"30600","0.0000026896532290265895","0.0000026896532290265895","0.0000026896532290265895"
"30700","0.000002548093334553414","0.000002548093334553414","0.000002548093334553414"
"30800","0.000002712005880312063","0.000002712005880312063","0.000002712005880312063"
"30900","0.0000031515833143203054","0.0000031515833143203054","0.0000031515833143203054"
"31000","0.000002145763801308931","0.000002145763801308931","0.000002145763801308931"
"31100","0.0000018924445157608716","0.0000018924445157608716","0.0000018924445157608716"
"31200","0.00000283866165773361","0.00000283866165773361","0.00000283866165773361"
"31300","0.0000011771905974455876","0.0000011771905974455876","0.0000011771905974455876"
"31400","0.000001259146870324912","0.000001259146870324912","0.000001259146870324912"
"31500","0.0000016763774510764051","0.0000016763774510764051","0.0000016763774510764051"
"31600","0.0000014528616247844184","0.0000014528616247844184","0.0000014528616247844184"
"31700","0.0000010356296797908726","0.0000010356296797908726","0.0000010356296797908726"
"31800","0.0000017657857824815437","0.0000017657857824815437","0.0000017657857824815437"
"31900","0.0000011846411780425115","0.0000011846411780425115","0.0000011846411780425115"
"32000","0.0000020861591565335402","0.0000020861591565335402","0.0000020861591565335402"
"32100","0.0000014081575727686868","0.0000014081575727686868","0.0000014081575727686868"
"32200","0.000001288949306399445","0.000001288949306399445","0.000001288949306399445"
"32300","0.0000015571695257676765","0.0000015571695257676765","0.0000015571695257676765"
"32400","9.164205039269291e-7","9.164205039269291e-7","9.164205039269291e-7"
"32500","0.0000011399376944609685","0.0000011399376944609685","0.0000011399376944609685"
"32600","0.0000012218940810271306","0.0000012218940810271306","0.0000012218940810271306"
"32700","0.0000014305093145594583","0.0000014305093145594583","0.0000014305093145594583"
"32800","0.0000013783561598756933","0.0000013783561598756933","0.0000013783561598756933"
"32900","0.000001072882469088654","0.000001072882469088654","0.000001072882469088654"
"33000","9.536737479720614e-7","9.536737479720614e-7","9.536737479720614e-7"
"33100","0.0000010877838576561771","0.0000010877838576561771","0.0000010877838576561771"
"33200","0.0000010207287459707004","0.0000010207287459707004","0.0000010207287459707004"
"33300","8.642663829050434e-7","8.642663829050434e-7","8.642663829050434e-7"
"33400","9.462232242185564e-7","9.462232242185564e-7","9.462232242185564e-7"
"33500","7.525082423853746e-7","7.525082423853746e-7","7.525082423853746e-7"
"33600","7.450578323187074e-7","7.450578323187074e-7","7.450578323187074e-7"
"33700","0.0000010728828101491672","0.0000010728828101491672","0.0000010728828101491672"
"33800","0.000001296398636441154","0.000001296398636441154","0.000001296398636441154"
"33900","8.27013991511194e-7","8.27013991511194e-7","8.27013991511194e-7"
"34000","0.0000010430806014483096","0.0000010430806014483096","0.0000010430806014483096"
"34100","6.631013320657075e-7","6.631013320657075e-7","6.631013320657075e-7"
"34200","7.450576617884508e-7","7.450576617884508e-7","7.450576617884508e-7"
"34300","5.438920993583451e-7","5.438920993583451e-7","5.438920993583451e-7"
"34400","4.097818191439728e-7","4.097818191439728e-7","4.097818191439728e-7"
"34500","4.7683701609457785e-7","4.7683701609457785e-7","4.7683701609457785e-7"
"34600","4.917381488667161e-7","4.917381488667161e-7","4.917381488667161e-7"
"34700","5.36441632448259e-7","5.36441632448259e-7","5.36441632448259e-7"
"34800","5.587933173956117e-7","5.587933173956117e-7","5.587933173956117e-7"
"34900","6.407497039617738e-7","6.407497039617738e-7","6.407497039617738e-7"
"35000","3.948806863718346e-7","3.948806863718346e-7","3.948806863718346e-7"
"35100","3.874301341966202e-7","3.874301341966202e-7","3.874301341966202e-7"
"35200","4.3213350409132545e-7","4.3213350409132545e-7","4.3213350409132545e-7"
"35300","4.6938646391936345e-7","4.6938646391936345e-7","4.6938646391936345e-7"
"35400","3.576278118089249e-7","3.576278118089249e-7","3.576278118089249e-7"
"35500","2.9802316703353426e-7","2.9802316703353426e-7","2.9802316703353426e-7"
"35600","4.0233126696875843e-7","4.0233126696875843e-7","4.0233126696875843e-7"
"35700","3.8743010577491077e-7","3.8743010577491077e-7","3.8743010577491077e-7"
"35800","3.5017720279029163e-7","3.5017720279029163e-7","3.5017720279029163e-7"
"35900","3.27825517842939e-7","3.27825517842939e-7","3.27825517842939e-7"
"36000","3.4272665061507723e-7","3.4272665061507723e-7","3.4272665061507723e-7"
"36100","3.352760700181534e-7","3.352760700181534e-7","3.352760700181534e-7"
"36200","3.278254894212296e-7","3.278254894212296e-7","3.278254894212296e-7"
"36300","3.4272665061507723e-7","3.4272665061507723e-7","3.4272665061507723e-7"
"36400","2.682208730675484e-7","2.682208730675484e-7","2.682208730675484e-7"
"36500","4.0233129539046786e-7","4.0233129539046786e-7","4.0233129539046786e-7"
"36600","2.682208730675484e-7","2.682208730675484e-7","2.682208730675484e-7"
"36700","2.831220058396866e-7","2.831220058396866e-7","2.831220058396866e-7"
"36800","3.650783639841393e-7","3.650783639841393e-7","3.650783639841393e-7"
"36900","2.458691312767769e-7","2.458691312767769e-7","2.458691312767769e-7"
"37000","2.6822084464583895e-7","2.6822084464583895e-7","2.6822084464583895e-7"
"37100","2.0861624250301247e-7","2.0861624250301247e-7","2.0861624250301247e-7"
"37200","1.9371508130916482e-7","1.9371508130916482e-7","1.9371508130916482e-7"
"37300","1.9371508130916482e-7","1.9371508130916482e-7","1.9371508130916482e-7"
"37400","1.4156101713069802e-7","1.4156101713069802e-7","1.4156101713069802e-7"
"37500","2.7567139682105335e-7","2.7567139682105335e-7","2.7567139682105335e-7"
"37600","1.7881390590446244e-7","1.7881390590446244e-7","1.7881390590446244e-7"
"37700","2.1606680888908159e-7","2.1606680888908159e-7","2.1606680888908159e-7"
"37800","1.937150670983101e-7","1.937150670983101e-7","1.937150670983101e-7"
"37900","1.86264500712241e-7","1.86264500712241e-7","1.86264500712241e-7"
"38000","1.2665985593685036e-7","1.2665985593685036e-7","1.2665985593685036e-7"
"38100","1.1920928244535389e-7","1.1920928244535389e-7","1.1920928244535389e-7"
"38200","2.0861621408130304e-7","2.0861621408130304e-7","2.0861621408130304e-7"
"38300","1.4156101713069802e-7","1.4156101713069802e-7","1.4156101713069802e-7"
"38400","9.685754065458241e-8","9.685754065458241e-8","9.685754065458241e-8"
"38500","1.4901159772762185e-7","1.4901159772762185e-7","1.4901159772762185e-7"
"38600","1.639127589214695e-7","1.639127589214695e-7","1.639127589214695e-7"
"38700","1.1175870184843006e-7","1.1175870184843006e-7","1.1175870184843006e-7"
"38800","1.2665985593685036e-7","1.2665985593685036e-7","1.2665985593685036e-7"
"38900","1.1175870184843006e-7","1.1175870184843006e-7","1.1175870184843006e-7"
"39000","1.4156101713069802e-7","1.4156101713069802e-7","1.4156101713069802e-7"
"39100","9.685754065458241e-8","9.685754065458241e-8","9.685754065458241e-8"
"39200","1.1175870184843006e-7","1.1175870184843006e-7","1.1175870184843006e-7"
"39300","1.2665985593685036e-7","1.2665985593685036e-7","1.2665985593685036e-7"
"39400","8.195637946073475e-8","8.195637946073475e-8","8.195637946073475e-8"
"39500","1.2665985593685036e-7","1.2665985593685036e-7","1.2665985593685036e-7"
"39600","1.2665985593685036e-7","1.2665985593685036e-7","1.2665985593685036e-7"
"39700","1.341104365337742e-7","1.341104365337742e-7","1.341104365337742e-7"
"39800","1.1920928244535389e-7","1.1920928244535389e-7","1.1920928244535389e-7"
"39900","1.1175870184843006e-7","1.1175870184843006e-7","1.1175870184843006e-7"
"40000","9.685754065458241e-8","9.685754065458241e-8","9.685754065458241e-8"
