"Step","convolv-simple-sparse-offset-200 - loss","convolv-simple-sparse-offset-200 - loss__MIN","convolv-simple-sparse-offset-200 - loss__MAX"
"6100","5.535269737243652","5.535269737243652","5.535269737243652"
"6200","5.56123161315918","5.56123161315918","5.56123161315918"
"6300","5.5664238929748535","5.5664238929748535","5.5664238929748535"
"6400","5.533872127532959","5.533872127532959","5.533872127532959"
"6500","5.555088520050049","5.555088520050049","5.555088520050049"
"6600","5.541545391082764","5.541545391082764","5.541545391082764"
"6700","5.525406837463379","5.525406837463379","5.525406837463379"
"6800","5.526244640350342","5.526244640350342","5.526244640350342"
"6900","5.589189529418945","5.589189529418945","5.589189529418945"
"7000","5.521444797515869","5.521444797515869","5.521444797515869"
"7100","5.526288986206055","5.526288986206055","5.526288986206055"
"7200","5.5286359786987305","5.5286359786987305","5.5286359786987305"
"7300","5.5180983543396","5.5180983543396","5.5180983543396"
"7400","5.526398658752441","5.526398658752441","5.526398658752441"
"7500","5.516592979431152","5.516592979431152","5.516592979431152"
"7600","5.611994743347168","5.611994743347168","5.611994743347168"
"7700","5.575911998748779","5.575911998748779","5.575911998748779"
"7800","5.550301551818848","5.550301551818848","5.550301551818848"
"7900","5.547867774963379","5.547867774963379","5.547867774963379"
"8000","5.482425689697266","5.482425689697266","5.482425689697266"
"8100","5.47601318359375","5.47601318359375","5.47601318359375"
"8200","5.531340599060059","5.531340599060059","5.531340599060059"
"8300","5.527338981628418","5.527338981628418","5.527338981628418"
"8400","5.5205817222595215","5.5205817222595215","5.5205817222595215"
"8500","5.509562015533447","5.509562015533447","5.509562015533447"
"8600","5.527775764465332","5.527775764465332","5.527775764465332"
"8700","5.562961101531982","5.562961101531982","5.562961101531982"
"8800","5.519401550292969","5.519401550292969","5.519401550292969"
"8900","5.5272088050842285","5.5272088050842285","5.5272088050842285"
"9000","5.560110569000244","5.560110569000244","5.560110569000244"
"9100","5.538575172424316","5.538575172424316","5.538575172424316"
"9200","5.59456729888916","5.59456729888916","5.59456729888916"
"9300","5.483522415161133","5.483522415161133","5.483522415161133"
"9400","5.567232608795166","5.567232608795166","5.567232608795166"
"9500","5.536012649536133","5.536012649536133","5.536012649536133"
"9600","5.563074588775635","5.563074588775635","5.563074588775635"
"9700","5.541867256164551","5.541867256164551","5.541867256164551"
"9800","5.552515029907227","5.552515029907227","5.552515029907227"
"9900","5.597054481506348","5.597054481506348","5.597054481506348"
"10000","5.486395835876465","5.486395835876465","5.486395835876465"
"10100","5.531490802764893","5.531490802764893","5.531490802764893"
"10200","5.507550239562988","5.507550239562988","5.507550239562988"
"10300","5.509388446807861","5.509388446807861","5.509388446807861"
"10400","5.530473709106445","5.530473709106445","5.530473709106445"
"10500","5.503551483154297","5.503551483154297","5.503551483154297"
"10600","5.53758430480957","5.53758430480957","5.53758430480957"
"10700","5.492823600769043","5.492823600769043","5.492823600769043"
"10800","5.524172782897949","5.524172782897949","5.524172782897949"
"10900","5.581463813781738","5.581463813781738","5.581463813781738"
"11000","5.532731533050537","5.532731533050537","5.532731533050537"
"11100","5.488685131072998","5.488685131072998","5.488685131072998"
"11200","5.490163803100586","5.490163803100586","5.490163803100586"
"11300","5.56980037689209","5.56980037689209","5.56980037689209"
"11400","5.524049282073975","5.524049282073975","5.524049282073975"
"11500","5.5975470542907715","5.5975470542907715","5.5975470542907715"
"11600","5.502597332000732","5.502597332000732","5.502597332000732"
"11700","5.524772644042969","5.524772644042969","5.524772644042969"
"11800","5.520278453826904","5.520278453826904","5.520278453826904"
"11900","5.57113790512085","5.57113790512085","5.57113790512085"
"12000","5.504497528076172","5.504497528076172","5.504497528076172"
"12100","5.517214298248291","5.517214298248291","5.517214298248291"
"12200","5.513311386108398","5.513311386108398","5.513311386108398"
"12300","5.5360894203186035","5.5360894203186035","5.5360894203186035"
"12400","5.4723076820373535","5.4723076820373535","5.4723076820373535"
"12500","5.567180156707764","5.567180156707764","5.567180156707764"
"12600","5.49235725402832","5.49235725402832","5.49235725402832"
"12700","5.499011993408203","5.499011993408203","5.499011993408203"
"12800","5.472397804260254","5.472397804260254","5.472397804260254"
"12900","5.528378963470459","5.528378963470459","5.528378963470459"
"13000","5.562256336212158","5.562256336212158","5.562256336212158"
"13100","5.517090320587158","5.517090320587158","5.517090320587158"
"13200","5.508338928222656","5.508338928222656","5.508338928222656"
"13300","5.521697044372559","5.521697044372559","5.521697044372559"
"13400","5.505953788757324","5.505953788757324","5.505953788757324"
"13500","5.497542858123779","5.497542858123779","5.497542858123779"
"13600","5.535449504852295","5.535449504852295","5.535449504852295"
"13700","5.493973255157471","5.493973255157471","5.493973255157471"
"13800","5.496221542358398","5.496221542358398","5.496221542358398"
"13900","5.5665178298950195","5.5665178298950195","5.5665178298950195"
"14000","5.567347526550293","5.567347526550293","5.567347526550293"
"14100","5.468724727630615","5.468724727630615","5.468724727630615"
"14200","5.5332465171813965","5.5332465171813965","5.5332465171813965"
"14300","5.548957824707031","5.548957824707031","5.548957824707031"
"14400","5.527929782867432","5.527929782867432","5.527929782867432"
"14500","5.554411888122559","5.554411888122559","5.554411888122559"
"14600","5.5165839195251465","5.5165839195251465","5.5165839195251465"
"14700","5.554510116577148","5.554510116577148","5.554510116577148"
"14800","5.56137228012085","5.56137228012085","5.56137228012085"
"14900","5.440113067626953","5.440113067626953","5.440113067626953"
"15000","5.534054279327393","5.534054279327393","5.534054279327393"
"15100","5.587246417999268","5.587246417999268","5.587246417999268"
"15200","5.532992362976074","5.532992362976074","5.532992362976074"
"15300","5.478246688842773","5.478246688842773","5.478246688842773"
"15400","5.568644046783447","5.568644046783447","5.568644046783447"
"15500","5.481588363647461","5.481588363647461","5.481588363647461"
"15600","5.512260913848877","5.512260913848877","5.512260913848877"
"15700","5.540768623352051","5.540768623352051","5.540768623352051"
"15800","5.572371006011963","5.572371006011963","5.572371006011963"
"15900","5.546690940856934","5.546690940856934","5.546690940856934"
"16000","5.502743721008301","5.502743721008301","5.502743721008301"
"16100","5.530945301055908","5.530945301055908","5.530945301055908"
"16200","5.511868476867676","5.511868476867676","5.511868476867676"
"16300","5.595731258392334","5.595731258392334","5.595731258392334"
"16400","5.522934913635254","5.522934913635254","5.522934913635254"
"16500","5.5266523361206055","5.5266523361206055","5.5266523361206055"
"16600","5.4886908531188965","5.4886908531188965","5.4886908531188965"
"16700","5.578165054321289","5.578165054321289","5.578165054321289"
"16800","5.542531490325928","5.542531490325928","5.542531490325928"
"16900","5.556321144104004","5.556321144104004","5.556321144104004"
"17000","5.548099994659424","5.548099994659424","5.548099994659424"
"17100","5.570542335510254","5.570542335510254","5.570542335510254"
"17200","5.56093692779541","5.56093692779541","5.56093692779541"
"17300","5.518637657165527","5.518637657165527","5.518637657165527"
"17400","5.558430194854736","5.558430194854736","5.558430194854736"
"17500","5.512149333953857","5.512149333953857","5.512149333953857"
"17600","5.508547782897949","5.508547782897949","5.508547782897949"
"17700","5.551452159881592","5.551452159881592","5.551452159881592"
"17800","5.502659797668457","5.502659797668457","5.502659797668457"
"17900","5.535537242889404","5.535537242889404","5.535537242889404"
"18000","5.534827709197998","5.534827709197998","5.534827709197998"
"18100","5.5116963386535645","5.5116963386535645","5.5116963386535645"
"18200","5.519617080688477","5.519617080688477","5.519617080688477"
"18300","5.580519199371338","5.580519199371338","5.580519199371338"
"18400","5.573747634887695","5.573747634887695","5.573747634887695"
"18500","5.489804267883301","5.489804267883301","5.489804267883301"
"18600","5.56382417678833","5.56382417678833","5.56382417678833"
"18700","5.532306671142578","5.532306671142578","5.532306671142578"
"18800","5.439530372619629","5.439530372619629","5.439530372619629"
"18900","5.546825885772705","5.546825885772705","5.546825885772705"
"19000","5.553666114807129","5.553666114807129","5.553666114807129"
"19100","5.497690677642822","5.497690677642822","5.497690677642822"
"19200","5.536788463592529","5.536788463592529","5.536788463592529"
"19300","5.5711259841918945","5.5711259841918945","5.5711259841918945"
"19400","5.497429370880127","5.497429370880127","5.497429370880127"
"19500","5.539079666137695","5.539079666137695","5.539079666137695"
"19600","5.480839729309082","5.480839729309082","5.480839729309082"
"19700","5.544280529022217","5.544280529022217","5.544280529022217"
"19800","5.579932689666748","5.579932689666748","5.579932689666748"
"19900","5.525327205657959","5.525327205657959","5.525327205657959"
"20000","5.491022109985352","5.491022109985352","5.491022109985352"
"20100","5.593565464019775","5.593565464019775","5.593565464019775"
"20200","5.543186187744141","5.543186187744141","5.543186187744141"
"20300","5.515693664550781","5.515693664550781","5.515693664550781"
"20400","5.534417152404785","5.534417152404785","5.534417152404785"
"20500","5.476010322570801","5.476010322570801","5.476010322570801"
"20600","5.504218101501465","5.504218101501465","5.504218101501465"
"20700","5.516542434692383","5.516542434692383","5.516542434692383"
"20800","5.484200477600098","5.484200477600098","5.484200477600098"
"20900","5.531209945678711","5.531209945678711","5.531209945678711"
"21000","5.528477668762207","5.528477668762207","5.528477668762207"
"21100","5.396578311920166","5.396578311920166","5.396578311920166"
"21200","5.568322658538818","5.568322658538818","5.568322658538818"
"21300","5.5543975830078125","5.5543975830078125","5.5543975830078125"
"21400","5.529653549194336","5.529653549194336","5.529653549194336"
"21500","5.490880012512207","5.490880012512207","5.490880012512207"
"21600","5.500730037689209","5.500730037689209","5.500730037689209"
"21700","5.50862455368042","5.50862455368042","5.50862455368042"
"21800","5.491312026977539","5.491312026977539","5.491312026977539"
"21900","5.468545913696289","5.468545913696289","5.468545913696289"
"22000","5.499965190887451","5.499965190887451","5.499965190887451"
"22100","5.483043193817139","5.483043193817139","5.483043193817139"
"22200","5.558507919311523","5.558507919311523","5.558507919311523"
"22300","5.484619617462158","5.484619617462158","5.484619617462158"
"22400","5.529309272766113","5.529309272766113","5.529309272766113"
"22500","5.593513011932373","5.593513011932373","5.593513011932373"
"22600","5.5147385597229","5.5147385597229","5.5147385597229"
"22700","5.181875705718994","5.181875705718994","5.181875705718994"
"22800","5.264857769012451","5.264857769012451","5.264857769012451"
"22900","5.524776935577393","5.524776935577393","5.524776935577393"
"23000","5.239970684051514","5.239970684051514","5.239970684051514"
"23100","5.477057456970215","5.477057456970215","5.477057456970215"
"23200","5.412206649780273","5.412206649780273","5.412206649780273"
"23300","5.5959062576293945","5.5959062576293945","5.5959062576293945"
"23400","5.539177417755127","5.539177417755127","5.539177417755127"
"23500","5.517017364501953","5.517017364501953","5.517017364501953"
"23600","5.494444847106934","5.494444847106934","5.494444847106934"
"23700","5.278898239135742","5.278898239135742","5.278898239135742"
"23800","5.102133274078369","5.102133274078369","5.102133274078369"
"23900","5.568116664886475","5.568116664886475","5.568116664886475"
"24000","5.438913822174072","5.438913822174072","5.438913822174072"
"24100","5.571203708648682","5.571203708648682","5.571203708648682"
"24200","5.329502105712891","5.329502105712891","5.329502105712891"
"24300","4.933756351470947","4.933756351470947","4.933756351470947"
"24400","5.517877578735352","5.517877578735352","5.517877578735352"
"24500","5.514149188995361","5.514149188995361","5.514149188995361"
"24600","5.249539375305176","5.249539375305176","5.249539375305176"
"24700","5.349238395690918","5.349238395690918","5.349238395690918"
"24800","4.545034408569336","4.545034408569336","4.545034408569336"
"24900","5.46030855178833","5.46030855178833","5.46030855178833"
"25000","5.335165977478027","5.335165977478027","5.335165977478027"
"25100","5.3348283767700195","5.3348283767700195","5.3348283767700195"
"25200","5.212932586669922","5.212932586669922","5.212932586669922"
"25300","5.15316104888916","5.15316104888916","5.15316104888916"
"25400","4.992297172546387","4.992297172546387","4.992297172546387"
"25500","5.550349235534668","5.550349235534668","5.550349235534668"
"25600","5.108096599578857","5.108096599578857","5.108096599578857"
"25700","5.232583522796631","5.232583522796631","5.232583522796631"
"25800","5.193727493286133","5.193727493286133","5.193727493286133"
"25900","4.858194828033447","4.858194828033447","4.858194828033447"
"26000","5.606681823730469","5.606681823730469","5.606681823730469"
"26100","4.203785419464111","4.203785419464111","4.203785419464111"
"26200","5.348244667053223","5.348244667053223","5.348244667053223"
"26300","4.562948703765869","4.562948703765869","4.562948703765869"
"26400","4.542735576629639","4.542735576629639","4.542735576629639"
"26500","4.567838191986084","4.567838191986084","4.567838191986084"
"26600","5.1562418937683105","5.1562418937683105","5.1562418937683105"
"26700","4.868037700653076","4.868037700653076","4.868037700653076"
"26800","5.5595526695251465","5.5595526695251465","5.5595526695251465"
"26900","4.807875156402588","4.807875156402588","4.807875156402588"
"27000","5.191446781158447","5.191446781158447","5.191446781158447"
"27100","4.72748327255249","4.72748327255249","4.72748327255249"
"27200","4.85975980758667","4.85975980758667","4.85975980758667"
"27300","5.182697772979736","5.182697772979736","5.182697772979736"
"27400","4.832970142364502","4.832970142364502","4.832970142364502"
"27500","5.150179862976074","5.150179862976074","5.150179862976074"
"27600","5.249281883239746","5.249281883239746","5.249281883239746"
"27700","5.222294330596924","5.222294330596924","5.222294330596924"
"27800","5.4974446296691895","5.4974446296691895","5.4974446296691895"
"27900","5.193079948425293","5.193079948425293","5.193079948425293"
"28000","5.53826379776001","5.53826379776001","5.53826379776001"
"28100","5.175880432128906","5.175880432128906","5.175880432128906"
"28200","5.209704399108887","5.209704399108887","5.209704399108887"
"28300","5.514730930328369","5.514730930328369","5.514730930328369"
"28400","5.486783504486084","5.486783504486084","5.486783504486084"
"28500","5.1533355712890625","5.1533355712890625","5.1533355712890625"
"28600","4.849026679992676","4.849026679992676","4.849026679992676"
"28700","4.911189556121826","4.911189556121826","4.911189556121826"
"28800","5.239580154418945","5.239580154418945","5.239580154418945"
"28900","5.4937310218811035","5.4937310218811035","5.4937310218811035"
"29000","5.637284755706787","5.637284755706787","5.637284755706787"
"29100","5.192638874053955","5.192638874053955","5.192638874053955"
"29200","4.858334064483643","4.858334064483643","4.858334064483643"
"29300","5.247710704803467","5.247710704803467","5.247710704803467"
"29400","5.554543495178223","5.554543495178223","5.554543495178223"
"29500","4.461549758911133","4.461549758911133","4.461549758911133"
"29600","4.827502727508545","4.827502727508545","4.827502727508545"
"29700","5.525241851806641","5.525241851806641","5.525241851806641"
"29800","5.5499491691589355","5.5499491691589355","5.5499491691589355"
"29900","5.532400608062744","5.532400608062744","5.532400608062744"
"30000","5.55773401260376","5.55773401260376","5.55773401260376"
"30100","4.835111618041992","4.835111618041992","4.835111618041992"
"30200","4.835816383361816","4.835816383361816","4.835816383361816"
"30300","4.604125022888184","4.604125022888184","4.604125022888184"
"30400","5.563557147979736","5.563557147979736","5.563557147979736"
"30500","5.190704822540283","5.190704822540283","5.190704822540283"
"30600","5.53120231628418","5.53120231628418","5.53120231628418"
"30700","5.524909019470215","5.524909019470215","5.524909019470215"
"30800","4.907614231109619","4.907614231109619","4.907614231109619"
"30900","5.589447975158691","5.589447975158691","5.589447975158691"
"31000","5.35528564453125","5.35528564453125","5.35528564453125"
"31100","4.5963945388793945","4.5963945388793945","4.5963945388793945"
"31200","5.211619853973389","5.211619853973389","5.211619853973389"
"31300","5.2040181159973145","5.2040181159973145","5.2040181159973145"
"31400","5.515596389770508","5.515596389770508","5.515596389770508"
"31500","5.545374870300293","5.545374870300293","5.545374870300293"
"31600","5.151327610015869","5.151327610015869","5.151327610015869"
"31700","5.482765197753906","5.482765197753906","5.482765197753906"
"31800","5.14114236831665","5.14114236831665","5.14114236831665"
"31900","5.5547590255737305","5.5547590255737305","5.5547590255737305"
"32000","4.570615768432617","4.570615768432617","4.570615768432617"
"32100","5.425719738006592","5.425719738006592","5.425719738006592"
"32200","5.184243202209473","5.184243202209473","5.184243202209473"
"32300","5.532851219177246","5.532851219177246","5.532851219177246"
"32400","5.310453414916992","5.310453414916992","5.310453414916992"
"32500","4.855954170227051","4.855954170227051","4.855954170227051"
"32600","5.179490566253662","5.179490566253662","5.179490566253662"
"32700","5.559791088104248","5.559791088104248","5.559791088104248"
"32800","4.194045066833496","4.194045066833496","4.194045066833496"
"32900","5.481777667999268","5.481777667999268","5.481777667999268"
"33000","5.520467758178711","5.520467758178711","5.520467758178711"
"33100","5.48912239074707","5.48912239074707","5.48912239074707"
"33200","5.5364909172058105","5.5364909172058105","5.5364909172058105"
"33300","5.006582736968994","5.006582736968994","5.006582736968994"
"33400","4.482945442199707","4.482945442199707","4.482945442199707"
"33500","4.8382391929626465","4.8382391929626465","4.8382391929626465"
"33600","4.8492045402526855","4.8492045402526855","4.8492045402526855"
"33700","5.550382614135742","5.550382614135742","5.550382614135742"
"33800","4.805156707763672","4.805156707763672","4.805156707763672"
"33900","5.158087730407715","5.158087730407715","5.158087730407715"
"34000","5.529066562652588","5.529066562652588","5.529066562652588"
"34100","5.506503582000732","5.506503582000732","5.506503582000732"
"34200","4.850849628448486","4.850849628448486","4.850849628448486"
"34300","5.539215564727783","5.539215564727783","5.539215564727783"
"34400","4.795228004455566","4.795228004455566","4.795228004455566"
"34500","4.513883590698242","4.513883590698242","4.513883590698242"
"34600","5.549375057220459","5.549375057220459","5.549375057220459"
"34700","5.4947075843811035","5.4947075843811035","5.4947075843811035"
"34800","5.190598487854004","5.190598487854004","5.190598487854004"
"34900","4.908926010131836","4.908926010131836","4.908926010131836"
"35000","5.549263000488281","5.549263000488281","5.549263000488281"
"35100","5.292881488800049","5.292881488800049","5.292881488800049"
"35200","5.258090019226074","5.258090019226074","5.258090019226074"
"35300","5.594605445861816","5.594605445861816","5.594605445861816"
"35400","5.221970558166504","5.221970558166504","5.221970558166504"
"35500","5.250736713409424","5.250736713409424","5.250736713409424"
"35600","5.5061869621276855","5.5061869621276855","5.5061869621276855"
"35700","5.169198036193848","5.169198036193848","5.169198036193848"
"35800","5.3927106857299805","5.3927106857299805","5.3927106857299805"
"35900","5.534971237182617","5.534971237182617","5.534971237182617"
"36000","5.530858993530273","5.530858993530273","5.530858993530273"
"36100","4.855926513671875","4.855926513671875","4.855926513671875"
"36200","5.177261829376221","5.177261829376221","5.177261829376221"
"36300","5.148098945617676","5.148098945617676","5.148098945617676"
"36400","5.198514938354492","5.198514938354492","5.198514938354492"
"36500","4.606046199798584","4.606046199798584","4.606046199798584"
"36600","4.854353904724121","4.854353904724121","4.854353904724121"
"36700","5.541406631469727","5.541406631469727","5.541406631469727"
"36800","5.509403228759766","5.509403228759766","5.509403228759766"
"36900","5.237514019012451","5.237514019012451","5.237514019012451"
"37000","5.158039093017578","5.158039093017578","5.158039093017578"
"37100","5.188339710235596","5.188339710235596","5.188339710235596"
"37200","5.189244270324707","5.189244270324707","5.189244270324707"
"37300","4.792281150817871","4.792281150817871","4.792281150817871"
"37400","4.818015098571777","4.818015098571777","4.818015098571777"
"37500","5.186784744262695","5.186784744262695","5.186784744262695"
"37600","5.231446266174316","5.231446266174316","5.231446266174316"
"37700","5.481651306152344","5.481651306152344","5.481651306152344"
"37800","5.134169578552246","5.134169578552246","5.134169578552246"
"37900","5.539621353149414","5.539621353149414","5.539621353149414"
"38000","4.487096786499023","4.487096786499023","4.487096786499023"
"38100","4.526136875152588","4.526136875152588","4.526136875152588"
"38200","5.195365905761719","5.195365905761719","5.195365905761719"
"38300","4.126816272735596","4.126816272735596","4.126816272735596"
"38400","5.5294270515441895","5.5294270515441895","5.5294270515441895"
"38500","5.540106773376465","5.540106773376465","5.540106773376465"
"38600","5.20045804977417","5.20045804977417","5.20045804977417"
"38700","5.4890289306640625","5.4890289306640625","5.4890289306640625"
"38800","5.177794456481934","5.177794456481934","5.177794456481934"
"38900","4.515471458435059","4.515471458435059","4.515471458435059"
"39000","5.136448383331299","5.136448383331299","5.136448383331299"
"39100","5.216373443603516","5.216373443603516","5.216373443603516"
"39200","5.527987957000732","5.527987957000732","5.527987957000732"
"39300","5.538057804107666","5.538057804107666","5.538057804107666"
"39400","5.402454853057861","5.402454853057861","5.402454853057861"
"39500","5.564337730407715","5.564337730407715","5.564337730407715"
"39600","4.884431838989258","4.884431838989258","4.884431838989258"
"39700","5.520813941955566","5.520813941955566","5.520813941955566"
"39800","5.306266784667969","5.306266784667969","5.306266784667969"
"39900","5.1439738273620605","5.1439738273620605","5.1439738273620605"
"40000","5.225520133972168","5.225520133972168","5.225520133972168"
"40100","5.1476287841796875","5.1476287841796875","5.1476287841796875"
"40200","5.126240253448486","5.126240253448486","5.126240253448486"
"40300","5.198172092437744","5.198172092437744","5.198172092437744"
"40400","5.555492877960205","5.555492877960205","5.555492877960205"
"40500","4.165384292602539","4.165384292602539","4.165384292602539"
"40600","5.547907829284668","5.547907829284668","5.547907829284668"
"40700","4.473656177520752","4.473656177520752","4.473656177520752"
"40800","4.167758941650391","4.167758941650391","4.167758941650391"
"40900","5.511571884155273","5.511571884155273","5.511571884155273"
"41000","4.866018295288086","4.866018295288086","4.866018295288086"
"41100","5.150617599487305","5.150617599487305","5.150617599487305"
"41200","5.204710006713867","5.204710006713867","5.204710006713867"
"41300","5.5441575050354","5.5441575050354","5.5441575050354"
"41400","5.128096103668213","5.128096103668213","5.128096103668213"
"41500","5.165783882141113","5.165783882141113","5.165783882141113"
"41600","4.845493793487549","4.845493793487549","4.845493793487549"
"41700","5.1735429763793945","5.1735429763793945","5.1735429763793945"
"41800","4.791607856750488","4.791607856750488","4.791607856750488"
"41900","5.553457736968994","5.553457736968994","5.553457736968994"
"42000","4.820049285888672","4.820049285888672","4.820049285888672"
"42100","5.525045871734619","5.525045871734619","5.525045871734619"
"42200","5.539163589477539","5.539163589477539","5.539163589477539"
"42300","4.463380336761475","4.463380336761475","4.463380336761475"
"42400","5.562931537628174","5.562931537628174","5.562931537628174"
"42500","4.872739315032959","4.872739315032959","4.872739315032959"
"42600","4.881043910980225","4.881043910980225","4.881043910980225"
"42700","5.225297927856445","5.225297927856445","5.225297927856445"
"42800","4.860125541687012","4.860125541687012","4.860125541687012"
"42900","5.496337413787842","5.496337413787842","5.496337413787842"
"43000","5.499212741851807","5.499212741851807","5.499212741851807"
"43100","5.189441204071045","5.189441204071045","5.189441204071045"
"43200","4.852353096008301","4.852353096008301","4.852353096008301"
"43300","4.481645107269287","4.481645107269287","4.481645107269287"
"43400","5.564970970153809","5.564970970153809","5.564970970153809"
"43500","5.1519975662231445","5.1519975662231445","5.1519975662231445"
"43600","5.19868803024292","5.19868803024292","5.19868803024292"
"43700","5.514606475830078","5.514606475830078","5.514606475830078"
"43800","4.455657482147217","4.455657482147217","4.455657482147217"
"43900","4.453274726867676","4.453274726867676","4.453274726867676"
"44000","5.214128494262695","5.214128494262695","5.214128494262695"
"44100","4.848681926727295","4.848681926727295","4.848681926727295"
"44200","5.618807792663574","5.618807792663574","5.618807792663574"
"44300","5.541036128997803","5.541036128997803","5.541036128997803"
"44400","4.852108955383301","4.852108955383301","4.852108955383301"
"44500","5.532316207885742","5.532316207885742","5.532316207885742"
"44600","5.542512893676758","5.542512893676758","5.542512893676758"
"44700","5.525768280029297","5.525768280029297","5.525768280029297"
"44800","4.520766735076904","4.520766735076904","4.520766735076904"
"44900","5.535998821258545","5.535998821258545","5.535998821258545"
"45000","5.149253845214844","5.149253845214844","5.149253845214844"
"45100","3.783710241317749","3.783710241317749","3.783710241317749"
"45200","4.843353748321533","4.843353748321533","4.843353748321533"
"45300","4.138769626617432","4.138769626617432","4.138769626617432"
"45400","5.511495113372803","5.511495113372803","5.511495113372803"
"45500","4.853109836578369","4.853109836578369","4.853109836578369"
"45600","5.205384731292725","5.205384731292725","5.205384731292725"
"45700","4.849800109863281","4.849800109863281","4.849800109863281"
"45800","4.819244384765625","4.819244384765625","4.819244384765625"
"45900","5.515689849853516","5.515689849853516","5.515689849853516"
"46000","5.17181396484375","5.17181396484375","5.17181396484375"
"46100","5.172820091247559","5.172820091247559","5.172820091247559"
"46200","4.904620170593262","4.904620170593262","4.904620170593262"
"46300","5.209689617156982","5.209689617156982","5.209689617156982"
"46400","5.4921488761901855","5.4921488761901855","5.4921488761901855"
"46500","5.500879764556885","5.500879764556885","5.500879764556885"
"46600","5.482429027557373","5.482429027557373","5.482429027557373"
"46700","5.524408340454102","5.524408340454102","5.524408340454102"
"46800","5.177526473999023","5.177526473999023","5.177526473999023"
"46900","5.512970447540283","5.512970447540283","5.512970447540283"
"47000","5.451651096343994","5.451651096343994","5.451651096343994"
"47100","5.513991355895996","5.513991355895996","5.513991355895996"
"47200","5.211790084838867","5.211790084838867","5.211790084838867"
