"Step","offset 100 (3) - mu_1","offset 100 (3) - mu_1__MIN","offset 100 (3) - mu_1__MAX","offset 100 (2) - mu_1","offset 100 (2) - mu_1__MIN","offset 100 (2) - mu_1__MAX","offset 100 (1) - mu_1","offset 100 (1) - mu_1__MIN","offset 100 (1) - mu_1__MAX","offset 100 (5) - mu_1","offset 100 (5) - mu_1__MIN","offset 100 (5) - mu_1__MAX","offset 100 (4) - mu_1","offset 100 (4) - mu_1__MIN","offset 100 (4) - mu_1__MAX"
"2500","85.90528869628906","85.90528869628906","85.90528869628906","134.43600463867188","134.43600463867188","134.43600463867188","55.15029525756836","55.15029525756836","55.15029525756836","201.39337158203125","201.39337158203125","201.39337158203125","34.60407257080078","34.60407257080078","34.60407257080078"
"2600","86.13113403320312","86.13113403320312","86.13113403320312","133.37481689453125","133.37481689453125","133.37481689453125","55.319000244140625","55.319000244140625","55.319000244140625","201.44337463378906","201.44337463378906","201.44337463378906","34.71397399902344","34.71397399902344","34.71397399902344"
"2700","85.97185516357422","85.97185516357422","85.97185516357422","130.03189086914062","130.03189086914062","130.03189086914062","55.30377197265625","55.30377197265625","55.30377197265625","201.33892822265625","201.33892822265625","201.33892822265625","34.828800201416016","34.828800201416016","34.828800201416016"
"2800","86.72907257080078","86.72907257080078","86.72907257080078","128.7485809326172","128.7485809326172","128.7485809326172","55.32260513305664","55.32260513305664","55.32260513305664","201.11656188964844","201.11656188964844","201.11656188964844","34.68585968017578","34.68585968017578","34.68585968017578"
"2900","87.16094207763672","87.16094207763672","87.16094207763672","126.36717224121094","126.36717224121094","126.36717224121094","55.32275390625","55.32275390625","55.32275390625","200.77146911621094","200.77146911621094","200.77146911621094","34.86956787109375","34.86956787109375","34.86956787109375"
"3000","87.2861328125","87.2861328125","87.2861328125","123.90445709228516","123.90445709228516","123.90445709228516","55.17558670043945","55.17558670043945","55.17558670043945","200.3262176513672","200.3262176513672","200.3262176513672","34.73552703857422","34.73552703857422","34.73552703857422"
"3100","88.15621185302734","88.15621185302734","88.15621185302734","117.79180908203125","117.79180908203125","117.79180908203125","54.49655532836914","54.49655532836914","54.49655532836914","200.78564453125","200.78564453125","200.78564453125","34.664669036865234","34.664669036865234","34.664669036865234"
"3200","88.0107421875","88.0107421875","88.0107421875","115.11636352539062","115.11636352539062","115.11636352539062","54.96446228027344","54.96446228027344","54.96446228027344","200.03668212890625","200.03668212890625","200.03668212890625","35.22144317626953","35.22144317626953","35.22144317626953"
"3300","88.47357940673828","88.47357940673828","88.47357940673828","115.55984497070312","115.55984497070312","115.55984497070312","54.824974060058594","54.824974060058594","54.824974060058594","199.89620971679688","199.89620971679688","199.89620971679688","35.04293441772461","35.04293441772461","35.04293441772461"
"3400","88.9397964477539","88.9397964477539","88.9397964477539","111.52193450927734","111.52193450927734","111.52193450927734","55.01211166381836","55.01211166381836","55.01211166381836","199.28976440429688","199.28976440429688","199.28976440429688","34.7658576965332","34.7658576965332","34.7658576965332"
"3500","90.00284576416016","90.00284576416016","90.00284576416016","109.5387954711914","109.5387954711914","109.5387954711914","55.37294387817383","55.37294387817383","55.37294387817383","198.96372985839844","198.96372985839844","198.96372985839844","35.23616027832031","35.23616027832031","35.23616027832031"
"3600","90.1336898803711","90.1336898803711","90.1336898803711","108.26463317871094","108.26463317871094","108.26463317871094","54.98014831542969","54.98014831542969","54.98014831542969","198.67591857910156","198.67591857910156","198.67591857910156","35.51499938964844","35.51499938964844","35.51499938964844"
"3700","90.38617706298828","90.38617706298828","90.38617706298828","108.81558227539062","108.81558227539062","108.81558227539062","54.868736267089844","54.868736267089844","54.868736267089844","198.6766357421875","198.6766357421875","198.6766357421875","35.83124542236328","35.83124542236328","35.83124542236328"
"3800","91.16899108886719","91.16899108886719","91.16899108886719","109.22907257080078","109.22907257080078","109.22907257080078","55.36624526977539","55.36624526977539","55.36624526977539","199.04190063476562","199.04190063476562","199.04190063476562","35.549869537353516","35.549869537353516","35.549869537353516"
"3900","91.39647674560547","91.39647674560547","91.39647674560547","109.22280883789062","109.22280883789062","109.22280883789062","54.756980895996094","54.756980895996094","54.756980895996094","198.69126892089844","198.69126892089844","198.69126892089844","35.79996109008789","35.79996109008789","35.79996109008789"
"4000","91.44103240966797","91.44103240966797","91.44103240966797","107.75735473632812","107.75735473632812","107.75735473632812","55.21817398071289","55.21817398071289","55.21817398071289","198.84701538085938","198.84701538085938","198.84701538085938","35.93791580200195","35.93791580200195","35.93791580200195"
"4100","91.40684509277344","91.40684509277344","91.40684509277344","107.09187316894531","107.09187316894531","107.09187316894531","55.95367431640625","55.95367431640625","55.95367431640625","198.73095703125","198.73095703125","198.73095703125","36.13277816772461","36.13277816772461","36.13277816772461"
"4200","92.02571105957031","92.02571105957031","92.02571105957031","108.08202362060547","108.08202362060547","108.08202362060547","55.724342346191406","55.724342346191406","55.724342346191406","199.27806091308594","199.27806091308594","199.27806091308594","36.324066162109375","36.324066162109375","36.324066162109375"
"4300","93.72069549560547","93.72069549560547","93.72069549560547","107.15320587158203","107.15320587158203","107.15320587158203","55.670249938964844","55.670249938964844","55.670249938964844","199.23495483398438","199.23495483398438","199.23495483398438","36.30353546142578","36.30353546142578","36.30353546142578"
"4400","93.91458892822266","93.91458892822266","93.91458892822266","106.30550384521484","106.30550384521484","106.30550384521484","55.74776840209961","55.74776840209961","55.74776840209961","199.38206481933594","199.38206481933594","199.38206481933594","36.32828903198242","36.32828903198242","36.32828903198242"
"4500","95.33637237548828","95.33637237548828","95.33637237548828","105.68225860595703","105.68225860595703","105.68225860595703","55.986087799072266","55.986087799072266","55.986087799072266","199.26100158691406","199.26100158691406","199.26100158691406","36.117862701416016","36.117862701416016","36.117862701416016"
"4600","98.52542114257812","98.52542114257812","98.52542114257812","105.32699584960938","105.32699584960938","105.32699584960938","56.292022705078125","56.292022705078125","56.292022705078125","199.16091918945312","199.16091918945312","199.16091918945312","36.212955474853516","36.212955474853516","36.212955474853516"
"4700","100.85844421386719","100.85844421386719","100.85844421386719","105.21760559082031","105.21760559082031","105.21760559082031","57.37103271484375","57.37103271484375","57.37103271484375","199.14051818847656","199.14051818847656","199.14051818847656","36.629337310791016","36.629337310791016","36.629337310791016"
"4800","100.81220245361328","100.81220245361328","100.81220245361328","105.09822845458984","105.09822845458984","105.09822845458984","58.117733001708984","58.117733001708984","58.117733001708984","199.01690673828125","199.01690673828125","199.01690673828125","36.489044189453125","36.489044189453125","36.489044189453125"
"4900","103.07540130615234","103.07540130615234","103.07540130615234","105.41321563720703","105.41321563720703","105.41321563720703","58.074859619140625","58.074859619140625","58.074859619140625","198.87924194335938","198.87924194335938","198.87924194335938","36.830169677734375","36.830169677734375","36.830169677734375"
"5000","102.6395492553711","102.6395492553711","102.6395492553711","105.45977783203125","105.45977783203125","105.45977783203125","58.4879150390625","58.4879150390625","58.4879150390625","198.85415649414062","198.85415649414062","198.85415649414062","36.606903076171875","36.606903076171875","36.606903076171875"
"5100","102.62274932861328","102.62274932861328","102.62274932861328","105.49730682373047","105.49730682373047","105.49730682373047","58.136959075927734","58.136959075927734","58.136959075927734","198.90061950683594","198.90061950683594","198.90061950683594","35.78407669067383","35.78407669067383","35.78407669067383"
"5200","102.63774108886719","102.63774108886719","102.63774108886719","104.93900299072266","104.93900299072266","104.93900299072266","58.46854019165039","58.46854019165039","58.46854019165039","198.89419555664062","198.89419555664062","198.89419555664062","36.30085754394531","36.30085754394531","36.30085754394531"
"5300","102.65577697753906","102.65577697753906","102.65577697753906","105.46780395507812","105.46780395507812","105.46780395507812","58.60422134399414","58.60422134399414","58.60422134399414","198.85008239746094","198.85008239746094","198.85008239746094","36.42062759399414","36.42062759399414","36.42062759399414"
"5400","102.67784881591797","102.67784881591797","102.67784881591797","105.50543212890625","105.50543212890625","105.50543212890625","58.11331558227539","58.11331558227539","58.11331558227539","198.9639434814453","198.9639434814453","198.9639434814453","36.67068862915039","36.67068862915039","36.67068862915039"
"5500","102.69969940185547","102.69969940185547","102.69969940185547","105.52669525146484","105.52669525146484","105.52669525146484","58.24748611450195","58.24748611450195","58.24748611450195","199.0015869140625","199.0015869140625","199.0015869140625","36.76314926147461","36.76314926147461","36.76314926147461"
"5600","102.72282409667969","102.72282409667969","102.72282409667969","105.5645523071289","105.5645523071289","105.5645523071289","59.07310104370117","59.07310104370117","59.07310104370117","199.4058380126953","199.4058380126953","199.4058380126953","36.83721160888672","36.83721160888672","36.83721160888672"
"5700","102.74532318115234","102.74532318115234","102.74532318115234","105.16445922851562","105.16445922851562","105.16445922851562","59.53065872192383","59.53065872192383","59.53065872192383","199.14512634277344","199.14512634277344","199.14512634277344","36.53858184814453","36.53858184814453","36.53858184814453"
"5800","102.76773834228516","102.76773834228516","102.76773834228516","105.23394775390625","105.23394775390625","105.23394775390625","60.008636474609375","60.008636474609375","60.008636474609375","199.23118591308594","199.23118591308594","199.23118591308594","37.177642822265625","37.177642822265625","37.177642822265625"
"5900","102.79000091552734","102.79000091552734","102.79000091552734","104.94300842285156","104.94300842285156","104.94300842285156","60.18191909790039","60.18191909790039","60.18191909790039","198.73643493652344","198.73643493652344","198.73643493652344","37.16539764404297","37.16539764404297","37.16539764404297"
"6000","102.81307220458984","102.81307220458984","102.81307220458984","104.99418640136719","104.99418640136719","104.99418640136719","60.4501838684082","60.4501838684082","60.4501838684082","198.62911987304688","198.62911987304688","198.62911987304688","37.096946716308594","37.096946716308594","37.096946716308594"
"6100","102.83595275878906","102.83595275878906","102.83595275878906","105.2321548461914","105.2321548461914","105.2321548461914","60.63292694091797","60.63292694091797","60.63292694091797","198.83126831054688","198.83126831054688","198.83126831054688","37.031681060791016","37.031681060791016","37.031681060791016"
"6200","102.85895538330078","102.85895538330078","102.85895538330078","105.38059997558594","105.38059997558594","105.38059997558594","60.91060256958008","60.91060256958008","60.91060256958008","199.65870666503906","199.65870666503906","199.65870666503906","36.930660247802734","36.930660247802734","36.930660247802734"
"6300","102.88133239746094","102.88133239746094","102.88133239746094","105.22626495361328","105.22626495361328","105.22626495361328","61.957275390625","61.957275390625","61.957275390625","198.9029998779297","198.9029998779297","198.9029998779297","37.1190071105957","37.1190071105957","37.1190071105957"
"6400","102.90467071533203","102.90467071533203","102.90467071533203","105.26078796386719","105.26078796386719","105.26078796386719","62.56255340576172","62.56255340576172","62.56255340576172","197.95265197753906","197.95265197753906","197.95265197753906","37.35100173950195","37.35100173950195","37.35100173950195"
"6500","102.92708587646484","102.92708587646484","102.92708587646484","105.19459533691406","105.19459533691406","105.19459533691406","63.956581115722656","63.956581115722656","63.956581115722656","197.39511108398438","197.39511108398438","197.39511108398438","37.773406982421875","37.773406982421875","37.773406982421875"
"6600","102.94960021972656","102.94960021972656","102.94960021972656","105.18128967285156","105.18128967285156","105.18128967285156","63.86757278442383","63.86757278442383","63.86757278442383","197.58509826660156","197.58509826660156","197.58509826660156","36.907310485839844","36.907310485839844","36.907310485839844"
"6700","102.97222900390625","102.97222900390625","102.97222900390625","105.17986297607422","105.17986297607422","105.17986297607422","64.96170806884766","64.96170806884766","64.96170806884766","197.21534729003906","197.21534729003906","197.21534729003906","36.92064666748047","36.92064666748047","36.92064666748047"
"6800","102.9952392578125","102.9952392578125","102.9952392578125","105.1840591430664","105.1840591430664","105.1840591430664","65.0107650756836","65.0107650756836","65.0107650756836","197.1687774658203","197.1687774658203","197.1687774658203","36.8146858215332","36.8146858215332","36.8146858215332"
"6900","103.02101135253906","103.02101135253906","103.02101135253906","105.19259643554688","105.19259643554688","105.19259643554688","65.28447723388672","65.28447723388672","65.28447723388672","197.08270263671875","197.08270263671875","197.08270263671875","37.17728042602539","37.17728042602539","37.17728042602539"
"7000","103.04350280761719","103.04350280761719","103.04350280761719","105.20610046386719","105.20610046386719","105.20610046386719","66.4627685546875","66.4627685546875","66.4627685546875","196.9712371826172","196.9712371826172","196.9712371826172","37.38132858276367","37.38132858276367","37.38132858276367"
"7100","103.07850646972656","103.07850646972656","103.07850646972656","105.2193832397461","105.2193832397461","105.2193832397461","66.56121063232422","66.56121063232422","66.56121063232422","197.07997131347656","197.07997131347656","197.07997131347656","37.363677978515625","37.363677978515625","37.363677978515625"
"7200","103.11483764648438","103.11483764648438","103.11483764648438","105.23067474365234","105.23067474365234","105.23067474365234","67.16921997070312","67.16921997070312","67.16921997070312","196.72802734375","196.72802734375","196.72802734375","37.776893615722656","37.776893615722656","37.776893615722656"
"7300","103.13683319091797","103.13683319091797","103.13683319091797","105.23021697998047","105.23021697998047","105.23021697998047","67.7396469116211","67.7396469116211","67.7396469116211","196.3380889892578","196.3380889892578","196.3380889892578","37.55390548706055","37.55390548706055","37.55390548706055"
"7400","103.1583480834961","103.1583480834961","103.1583480834961","105.24246215820312","105.24246215820312","105.24246215820312","67.75169372558594","67.75169372558594","67.75169372558594","196.5204315185547","196.5204315185547","196.5204315185547","37.31320571899414","37.31320571899414","37.31320571899414"
"7500","103.18035888671875","103.18035888671875","103.18035888671875","105.25530242919922","105.25530242919922","105.25530242919922","68.92236328125","68.92236328125","68.92236328125","196.46067810058594","196.46067810058594","196.46067810058594","37.30150604248047","37.30150604248047","37.30150604248047"
"7600","103.20280456542969","103.20280456542969","103.20280456542969","105.26837158203125","105.26837158203125","105.26837158203125","70.8089828491211","70.8089828491211","70.8089828491211","196.6845245361328","196.6845245361328","196.6845245361328","37.33026123046875","37.33026123046875","37.33026123046875"
"7700","103.22554016113281","103.22554016113281","103.22554016113281","105.28250885009766","105.28250885009766","105.28250885009766","72.9306869506836","72.9306869506836","72.9306869506836","197.05078125","197.05078125","197.05078125","37.679039001464844","37.679039001464844","37.679039001464844"
"7800","103.24744415283203","103.24744415283203","103.24744415283203","105.29415130615234","105.29415130615234","105.29415130615234","74.60010528564453","74.60010528564453","74.60010528564453","196.87582397460938","196.87582397460938","196.87582397460938","37.8426399230957","37.8426399230957","37.8426399230957"
"7900","103.26778411865234","103.26778411865234","103.26778411865234","105.30973052978516","105.30973052978516","105.30973052978516","75.5125732421875","75.5125732421875","75.5125732421875","196.4040069580078","196.4040069580078","196.4040069580078","38.268123626708984","38.268123626708984","38.268123626708984"
"8000","103.28868865966797","103.28868865966797","103.28868865966797","105.31794738769531","105.31794738769531","105.31794738769531","77.1771011352539","77.1771011352539","77.1771011352539","196.94056701660156","196.94056701660156","196.94056701660156","38.6055793762207","38.6055793762207","38.6055793762207"
"8100","103.30976867675781","103.30976867675781","103.30976867675781","105.32636260986328","105.32636260986328","105.32636260986328","78.86190795898438","78.86190795898438","78.86190795898438","196.70407104492188","196.70407104492188","196.70407104492188","38.9302978515625","38.9302978515625","38.9302978515625"
"8200","103.33137512207031","103.33137512207031","103.33137512207031","105.33829498291016","105.33829498291016","105.33829498291016","80.86132049560547","80.86132049560547","80.86132049560547","196.81236267089844","196.81236267089844","196.81236267089844","39.06696701049805","39.06696701049805","39.06696701049805"
"8300","103.34107208251953","103.34107208251953","103.34107208251953","105.35469055175781","105.35469055175781","105.35469055175781","83.87574768066406","83.87574768066406","83.87574768066406","196.88365173339844","196.88365173339844","196.88365173339844","39.01130676269531","39.01130676269531","39.01130676269531"
"8400","103.36243438720703","103.36243438720703","103.36243438720703","105.3697509765625","105.3697509765625","105.3697509765625","86.44783782958984","86.44783782958984","86.44783782958984","197.56275939941406","197.56275939941406","197.56275939941406","39.19721221923828","39.19721221923828","39.19721221923828"
"8500","103.38319396972656","103.38319396972656","103.38319396972656","105.38518524169922","105.38518524169922","105.38518524169922","87.56973266601562","87.56973266601562","87.56973266601562","196.76620483398438","196.76620483398438","196.76620483398438","39.69788360595703","39.69788360595703","39.69788360595703"
"8600","103.404541015625","103.404541015625","103.404541015625","105.40026092529297","105.40026092529297","105.40026092529297","91.17686462402344","91.17686462402344","91.17686462402344","195.93898010253906","195.93898010253906","195.93898010253906","39.96630096435547","39.96630096435547","39.96630096435547"
"8700","103.42610168457031","103.42610168457031","103.42610168457031","105.41549682617188","105.41549682617188","105.41549682617188","94.82890319824219","94.82890319824219","94.82890319824219","195.84056091308594","195.84056091308594","195.84056091308594","39.95293426513672","39.95293426513672","39.95293426513672"
"8800","103.44752502441406","103.44752502441406","103.44752502441406","105.4286117553711","105.4286117553711","105.4286117553711","95.5417251586914","95.5417251586914","95.5417251586914","195.44882202148438","195.44882202148438","195.44882202148438","39.53595733642578","39.53595733642578","39.53595733642578"
"8900","103.46855926513672","103.46855926513672","103.46855926513672","105.44445037841797","105.44445037841797","105.44445037841797","97.61315155029297","97.61315155029297","97.61315155029297","195.7672576904297","195.7672576904297","195.7672576904297","39.729103088378906","39.729103088378906","39.729103088378906"
"9000","103.49056243896484","103.49056243896484","103.49056243896484","105.45719146728516","105.45719146728516","105.45719146728516","96.54907989501953","96.54907989501953","96.54907989501953","195.64857482910156","195.64857482910156","195.64857482910156","39.99630355834961","39.99630355834961","39.99630355834961"
"9100","103.51204681396484","103.51204681396484","103.51204681396484","105.46763610839844","105.46763610839844","105.46763610839844","97.50487518310547","97.50487518310547","97.50487518310547","194.97268676757812","194.97268676757812","194.97268676757812","40.21863555908203","40.21863555908203","40.21863555908203"
"9200","103.53372955322266","103.53372955322266","103.53372955322266","105.47894287109375","105.47894287109375","105.47894287109375","95.5288314819336","95.5288314819336","95.5288314819336","195.7761993408203","195.7761993408203","195.7761993408203","39.96343231201172","39.96343231201172","39.96343231201172"
"9300","103.55386352539062","103.55386352539062","103.55386352539062","105.49113464355469","105.49113464355469","105.49113464355469","96.10505676269531","96.10505676269531","96.10505676269531","195.4097137451172","195.4097137451172","195.4097137451172","39.458900451660156","39.458900451660156","39.458900451660156"
"9400","103.58319854736328","103.58319854736328","103.58319854736328","105.50788116455078","105.50788116455078","105.50788116455078","97.47248077392578","97.47248077392578","97.47248077392578","196.31500244140625","196.31500244140625","196.31500244140625","39.47565841674805","39.47565841674805","39.47565841674805"
"9500","103.60469055175781","103.60469055175781","103.60469055175781","105.52497100830078","105.52497100830078","105.52497100830078","96.71952056884766","96.71952056884766","96.71952056884766","197.0802001953125","197.0802001953125","197.0802001953125","39.51546859741211","39.51546859741211","39.51546859741211"
"9600","103.62543487548828","103.62543487548828","103.62543487548828","105.51351928710938","105.51351928710938","105.51351928710938","96.53121185302734","96.53121185302734","96.53121185302734","196.5422821044922","196.5422821044922","196.5422821044922","39.63652801513672","39.63652801513672","39.63652801513672"
"9700","103.6458969116211","103.6458969116211","103.6458969116211","105.52838897705078","105.52838897705078","105.52838897705078","96.99993896484375","96.99993896484375","96.99993896484375","196.12356567382812","196.12356567382812","196.12356567382812","39.460174560546875","39.460174560546875","39.460174560546875"
"9800","103.6668930053711","103.6668930053711","103.6668930053711","105.54328155517578","105.54328155517578","105.54328155517578","96.29100799560547","96.29100799560547","96.29100799560547","194.87889099121094","194.87889099121094","194.87889099121094","39.623802185058594","39.623802185058594","39.623802185058594"
"9900","103.67691040039062","103.67691040039062","103.67691040039062","105.54938507080078","105.54938507080078","105.54938507080078","96.71337127685547","96.71337127685547","96.71337127685547","194.4826202392578","194.4826202392578","194.4826202392578","39.781253814697266","39.781253814697266","39.781253814697266"
"10000","103.6978759765625","103.6978759765625","103.6978759765625","105.5643081665039","105.5643081665039","105.5643081665039","94.67631530761719","94.67631530761719","94.67631530761719","194.15240478515625","194.15240478515625","194.15240478515625","40.1405029296875","40.1405029296875","40.1405029296875"
"10100","103.71824645996094","103.71824645996094","103.71824645996094","105.5749740600586","105.5749740600586","105.5749740600586","94.36003875732422","94.36003875732422","94.36003875732422","194.21083068847656","194.21083068847656","194.21083068847656","40.212215423583984","40.212215423583984","40.212215423583984"
"10200","103.7168197631836","103.7168197631836","103.7168197631836","105.58506774902344","105.58506774902344","105.58506774902344","95.09452819824219","95.09452819824219","95.09452819824219","194.53489685058594","194.53489685058594","194.53489685058594","40.034488677978516","40.034488677978516","40.034488677978516"
"10300","103.7370376586914","103.7370376586914","103.7370376586914","105.6002426147461","105.6002426147461","105.6002426147461","95.14009857177734","95.14009857177734","95.14009857177734","195.0887451171875","195.0887451171875","195.0887451171875","40.17005920410156","40.17005920410156","40.17005920410156"
"10400","103.75765991210938","103.75765991210938","103.75765991210938","105.61167907714844","105.61167907714844","105.61167907714844","95.22769165039062","95.22769165039062","95.22769165039062","193.9415740966797","193.9415740966797","193.9415740966797","40.11555480957031","40.11555480957031","40.11555480957031"
"10500","103.77862548828125","103.77862548828125","103.77862548828125","105.62609100341797","105.62609100341797","105.62609100341797","95.7336196899414","95.7336196899414","95.7336196899414","193.98971557617188","193.98971557617188","193.98971557617188","39.77842712402344","39.77842712402344","39.77842712402344"
"10600","103.79911804199219","103.79911804199219","103.79911804199219","105.64131927490234","105.64131927490234","105.64131927490234","95.51724243164062","95.51724243164062","95.51724243164062","193.54080200195312","193.54080200195312","193.54080200195312","39.88897705078125","39.88897705078125","39.88897705078125"
"10700","103.81840515136719","103.81840515136719","103.81840515136719","105.64484405517578","105.64484405517578","105.64484405517578","94.91002655029297","94.91002655029297","94.91002655029297","193.14833068847656","193.14833068847656","193.14833068847656","40.429908752441406","40.429908752441406","40.429908752441406"
